YEAR,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,RESPONSIBLE_GROUP,ACTIVITY_CLASS,TRUE_CAUSE,FIRE_START_DATE,FIRE_SPREAD_RATE,FIRE_TYPE,FIRE_POSITION_ON_SLOPE,WEATHER_CONDITIONS_OVER_FIRE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_DIRECTION,WIND_SPEED,DISTANCE_FROM_WATER_SOURCE
2006,16.2,C,54.343767,-118.008333,Lightning,,,,7/4/2006 15:00,50.0,Crown,Flat,Cloudy,25.0,26.0,W,20.0,0.5
2006,417.7,E,54.283933,-118.016117,Lightning,,,,7/4/2006 15:00,3.0,Crown,Upper 1/3,CB Dry,30.0,27.0,E,10.0,0.1
2006,0.1,A,56.097667,-113.547,Lightning,,,,7/18/2006 12:43,0.0,Ground,Flat,CB Wet,20.0,63.0,NW,2.0,
2006,0.01,A,51.149117,-114.858817,Resident,Resident,Refuse,Unsafe Fire,7/18/2006 13:00,0.0,Surface,Flat,Cloudy,16.0,50.0,SW,5.0,
2006,0.01,A,53.359967,-116.671,Lightning,,,,7/3/2006 20:00,2.0,Surface,Flat,Clear,35.0,20.0,E,5.0,0.5
2006,0.01,A,53.354054,-117.629405,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,8/2/2006 1:00,0.0,Surface,Flat,Clear,6.5,81.0,SW,7.0,
2006,0.01,A,55.8397,-116.006317,Lightning,,,,7/23/2006 0:00,0.0,Surface,Flat,CB Wet,16.0,82.0,SW,9.0,
2006,0.01,A,55.439317,-116.742483,Lightning,,,,7/6/2006 8:00,0.0,Ground,Flat,Rainshowers,24.0,100.0,CLM,0.0,
2006,0.02,A,54.182083,-117.028633,Lightning,,,,7/25/2006 20:00,1.0,Surface,Flat,Cloudy,23.0,52.0,NE,10.0,0.5
2006,0.01,A,55.015783,-119.3169,Lightning,,,,7/10/2006 13:00,0.1,Ground,Lower 1/3,Cloudy,15.0,85.0,E,5.0,0.5
2006,0.1,A,54.571917,-117.934367,Lightning,,,,7/3/2006 20:32,1.0,Surface,Middle 1/3,Cloudy,15.0,50.0,N,5.0,2.0
2006,0.01,A,57.022067,-113.92815,Lightning,,,,7/5/2006 15:15,1.0,Surface,Upper 1/3,Clear,19.0,79.0,S,5.0,1.5
2006,0.01,A,51.376333,-115.00145,Recreation,Campers,Cooking,Abandoned Fire,8/2/2006 10:00,0.0,Surface,Flat,Cloudy,18.0,50.0,W,3.0,
2006,0.01,A,57.098367,-114.048867,Other Industry,Employees,Air Transportation,Burning Substance,7/14/2006 15:21,0.1,Surface,Flat,Clear,21.0,45.0,W,5.0,0.1
2006,0.02,A,53.084816,-115.228897,Power Line Industry,Operators,Power Lines,Insufficient Buffer,8/3/2006 17:15,0.0,Ground,Flat,Clear,20.0,30.0,CLM,0.0,
2006,0.01,A,50.3834,-114.587767,Recreation,Campers,Cooking,Abandoned Fire,8/27/2006 8:00,0.0,Surface,Flat,Clear,27.0,24.0,N,2.0,
2006,0.4,B,54.629667,-117.318167,Lightning,,,,8/15/2006 18:00,0.1,Surface,Flat,Clear,23.0,40.0,W,10.0,0.5
2006,0.01,A,51.106917,-115.072183,Resident,Mechanized Travel,Vehicle Trans.,Abandoned Fire,8/27/2006 18:25,0.0,Surface,Flat,Clear,26.0,12.0,W,5.0,
2006,0.1,A,54.692833,-118.516833,Lightning,,,,7/30/2006 1:52,0.0,Surface,Lower 1/3,Cloudy,23.0,30.0,W,5.0,1.2
2006,0.01,A,58.570167,-119.025333,Other Industry,Employees,Refuse,Permit Related,8/28/2006 9:15,0.0,Surface,Flat,Clear,20.0,55.0,SE,9.0,
2006,0.01,A,54.825483,-119.13455,Lightning,,,,8/15/2006 15:00,1.0,Surface,Flat,Cloudy,23.0,30.0,W,5.0,
2006,0.01,A,56.897067,-111.448833,Undetermined,,,,8/28/2006 14:45,1.0,Ground,Flat,Cloudy,24.0,35.0,E,20.0,0.8
2006,0.01,A,56.50185,-115.3337,Resident,Resident,Grass,Permit Related,8/28/2006 18:30,0.0,Surface,Flat,Clear,20.0,71.0,N,5.0,
2006,0.01,A,55.064667,-117.813333,Recreation,Campers,Cooking,Abandoned Fire,8/28/2006 18:00,0.0,Ground,Flat,Cloudy,14.0,81.0,W,7.0,
2006,0.01,A,57.843,-113.491917,Lightning,,,,8/22/2006 18:01,0.0,Surface,Flat,CB Dry,20.0,45.0,E,5.0,
2006,0.5,B,54.91355,-115.144033,Oil & Gas Industry,Contractors or Agents,Smoking,Burning Substance,8/27/2006 16:30,5.0,Surface,Flat,Clear,24.0,40.0,SW,30.0,
2006,0.2,B,54.451667,-117.451333,Lightning,,,,8/19/2006 20:00,0.9,Surface,Flat,Clear,24.0,36.0,NW,3.0,5.0
2006,0.09,A,56.108333,-112.807167,Lightning,,,,6/28/2006 6:00,0.2,Crown,Flat,Cloudy,27.0,35.0,NW,8.0,0.2
2006,0.2,B,52.765005,-115.738694,Lightning,,,,7/4/2006 17:00,0.0,Surface,Flat,Clear,16.0,40.0,W,10.0,
2006,0.2,B,52.765021,-115.931474,Lightning,,,,7/5/2006 5:47,0.0,Ground,Flat,Clear,16.0,40.0,W,10.0,
2006,0.2,B,52.775958,-115.901321,Lightning,,,,7/4/2006 15:20,0.0,Ground,Flat,Clear,16.0,40.0,W,10.0,
2006,32.2,C,54.506699,-115.938423,Lightning,,,,7/4/2006 21:00,0.5,Surface,Middle 1/3,Cloudy,24.0,75.0,NW,7.0,
2006,22.4,C,54.532167,-115.796667,Lightning,,,,7/4/2006 21:30,0.5,Surface,Flat,Cloudy,24.0,75.0,NW,7.0,1.0
2006,0.01,A,51.68875,-115.16645,Lightning,,,,7/5/2006 9:00,0.0,Surface,Middle 1/3,Clear,23.0,40.0,CLM,0.0,
2006,0.01,A,57.677167,-112.108,Lightning,,,,7/4/2006 19:50,0.0,Ground,Flat,Cloudy,18.0,45.0,NE,15.0,0.5
2006,0.1,A,54.357613,-116.771713,Lightning,,,,7/4/2006 20:00,0.1,Surface,Bottom,Clear,23.0,60.0,E,5.0,2.0
2006,3.0,B,52.76685,-115.906367,Lightning,,,,7/4/2006 18:00,10.0,Crown,Flat,CB Dry,20.0,50.0,E,10.0,0.5
2006,0.26,B,54.134,-117.013,Lightning,,,,7/4/2006 20:00,0.0,Surface,Flat,Clear,23.0,66.0,NW,18.0,
2006,0.01,A,53.2,-116.022333,Lightning,,,,7/4/2006 10:00,0.1,Surface,Flat,CB Dry,30.0,32.0,NW,3.0,
2006,0.1,A,56.974833,-111.492,Lightning,,,,7/5/2006 12:00,0.0,Surface,Flat,Clear,23.0,40.0,NE,15.0,
2006,0.3,B,52.8258,-115.878883,Lightning,,,,7/4/2006 18:30,1.0,Surface,Flat,Cloudy,32.0,28.0,CLM,0.0,4.0
2006,1.0,B,57.821,-111.216667,Lightning,,,,7/5/2006 1:26,0.0,Ground,Flat,Cloudy,9.0,94.0,S,7.0,5.0
2006,0.2,B,55.074733,-112.78875,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,7/5/2006 13:00,0.0,Surface,Flat,Cloudy,33.0,25.0,SE,20.0,0.4
2006,0.01,A,54.946833,-114.0035,Lightning,,,,7/18/2006 16:00,0.1,Surface,Flat,Cloudy,13.0,90.0,W,15.0,2.0
2006,0.01,A,52.430192,-115.08338,Resident,Resident,Brush,Permit Related,4/10/2006 0:00,0.0,Ground,Flat,Clear,16.0,16.0,SW,14.0,
2006,0.2,B,55.557167,-119.777183,Lightning,,,,6/28/2006 1:00,1.0,Surface,Flat,Clear,20.0,35.0,N,5.0,2.5
2006,1.0,B,55.91185,-119.28465,Lightning,,,,6/28/2006 7:34,0.1,Surface,Flat,Cloudy,25.0,52.0,NW,10.0,2.0
2006,4.8,C,54.989167,-110.776,Lightning,,,,6/29/2006 18:00,2.0,Crown,Flat,Clear,26.0,37.0,NE,10.0,0.5
2006,0.01,A,53.386433,-117.238767,Lightning,,,,7/3/2006 18:30,0.0,Surface,Flat,Cloudy,25.5,28.0,SE,2.0,
2006,133.0,D,55.226333,-111.843167,Lightning,,,,7/5/2006 18:00,4.0,Crown,Flat,CB Dry,30.0,35.0,S,30.0,0.1
2006,0.09,A,53.920183,-118.832967,Railroad,,,,7/8/2006 16:00,0.0,Surface,Middle 1/3,Cloudy,27.0,27.0,SE,4.0,
2006,0.1,A,53.3027,-116.159783,Lightning,,,,7/18/2006 18:30,0.0,Ground,Flat,Clear,23.0,54.0,SE,5.0,1.6
2006,0.1,A,52.422983,-114.981083,Incendiary,Dare,Lighting Fires,Arson Known,7/19/2006 16:00,0.5,Surface,Flat,Clear,25.0,40.0,E,5.0,10.0
2006,0.4,B,59.803333,-117.706083,Lightning,,,,7/19/2006 15:35,1.0,Ground,Flat,CB Dry,18.0,47.0,W,10.0,1.2
2006,0.9,B,59.840533,-117.89875,Lightning,,,,7/19/2006 15:10,2.0,Surface,Flat,CB Dry,18.0,30.0,NW,10.0,
2006,0.01,A,53.932317,-118.961583,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.01,A,53.16635,-116.643217,Forest Industry,Contractors,Power Saw,Hot Exhaust,8/3/2006 15:00,0.1,Surface,Flat,Cloudy,12.0,60.0,CLM,0.0,
2006,0.2,B,58.893167,-110.894167,Lightning,,,,6/20/2006 12:05,1.0,Crown,Flat,CB Wet,22.0,60.0,NW,10.0,1.0
2006,0.01,A,50.24185,-114.346283,Recreation,Campers,Cooking,Unattended Fire,8/3/2006 12:00,0.0,Surface,Bottom,Cloudy,20.0,45.0,W,10.0,
2006,0.01,A,49.677483,-114.591967,Recreation,Campers,Cooking,Unsafe Fire,8/4/2006 10:00,0.0,Surface,Flat,Cloudy,22.0,22.0,W,21.0,
2006,0.01,A,49.660967,-114.539883,Recreation,Campers,Cooking,Unsafe Fire,8/4/2006 10:00,0.0,Surface,Flat,Cloudy,22.0,22.0,W,30.0,
2006,0.01,A,57.986683,-112.738633,Lightning,,,,6/27/2006 12:00,0.1,Surface,Flat,Clear,32.0,26.0,S,15.0,2.0
2006,0.01,A,57.34075,-118.65157,Oil & Gas Industry,Operators,Flaring Gas,Burning Substance,4/14/2006 10:18,0.0,Surface,Upper 1/3,Rainshowers,2.0,85.0,NW,15.0,
2006,0.8,B,56.320817,-117.659,Resident,Resident,Refuse,Permit Related,4/24/2006 13:00,0.1,Ground,Flat,Clear,18.0,30.0,SW,10.0,
2006,0.03,A,50.799933,-114.911433,Recreation,Campers,Cooking,Abandoned Fire,8/2/2006 12:00,0.0,Ground,Flat,Cloudy,18.0,40.0,NW,10.0,
2006,0.01,A,49.942,-114.3919,Recreation,Campers,Cooking,Unsafe Fire,8/4/2006 18:00,0.0,Surface,Bottom,Clear,20.0,56.0,E,20.0,
2006,0.01,A,49.340833,-114.412217,Recreation,Campers,Cooking,Abandoned Fire,8/5/2006 12:00,0.0,Surface,Flat,Clear,24.0,21.0,S,15.0,
2006,0.01,A,57.1435,-117.695167,Lightning,,,,8/5/2006 16:00,0.1,Ground,Flat,Cloudy,18.0,80.0,SE,10.0,
2006,0.01,A,49.366617,-114.324283,Recreation,Campers,Cooking,Unsafe Fire,8/5/2006 18:30,0.0,Surface,Flat,Clear,18.0,30.0,S,10.0,
2006,0.01,A,49.366117,-114.324333,Recreation,Campers,Cooking,Unsafe Fire,8/5/2006 18:00,0.0,Surface,Flat,Clear,18.0,30.0,S,10.0,
2006,0.01,A,55.577767,-119.06145,Resident,Resident,Unclassified,Permit Related,8/30/2006 11:00,0.0,Surface,Bottom,Cloudy,16.0,40.0,W,20.0,
2006,0.01,A,57.615833,-113.281833,Lightning,,,,6/27/2006 18:39,0.5,Surface,Flat,Cloudy,27.5,52.0,SE,2.0,
2006,0.1,A,55.28585,-116.488717,Power Line Industry,Others (explain in remarks),Power Lines,Insufficient Buffer,8/24/2006 15:00,0.0,Surface,Flat,Cloudy,27.0,36.0,NW,15.0,
2006,0.5,B,56.925,-118.539,Lightning,,,,7/2/2006 15:00,8.0,Crown,Flat,CB Wet,23.0,40.0,S,10.0,1.0
2006,0.01,A,50.630683,-115.121517,Resident,Resident,Vehicle Trans.,Burning Substance,9/1/2006 14:15,0.0,Surface,Flat,Clear,20.0,43.0,NW,5.0,
2006,0.15,B,54.721,-116.997,Lightning,,,,7/19/2006 16:00,1.0,Surface,Flat,Cloudy,20.0,41.0,SW,12.0,0.1
2006,0.01,A,55.559427,-119.066398,Power Line Industry,Maintenance/Service,Power Lines,Burning Substance,9/1/2006 22:00,0.0,Surface,Flat,Clear,20.0,50.0,W,10.0,
2006,0.01,A,55.120833,-117.779167,Resident,Resident,Piles,Permit Related,9/2/2006 16:00,0.0,Surface,Flat,Clear,25.0,30.0,SE,5.0,
2006,1865.0,E,59.121483,-114.1601,Lightning,,,,8/14/2006 0:00,2.0,Surface,Flat,Clear,16.0,65.0,W,15.0,0.5
2006,0.05,A,54.650767,-117.86885,Lightning,,,,8/24/2006 20:00,0.0,Ground,Upper 1/3,Clear,15.0,30.0,CLM,0.0,1.0
2006,0.01,A,54.4195,-118.5575,Recreation,Campers,Cooking,Abandoned Fire,9/2/2006 20:00,0.0,Surface,Bottom,Clear,19.0,47.0,SW,6.0,
2006,0.01,A,51.76206,-115.48263,Lightning,,,,7/4/2006 12:00,0.0,Ground,Middle 1/3,CB Wet,23.0,34.0,NE,10.0,4.0
2006,0.05,A,56.430017,-110.995517,Other Industry,Operators,Refuse,High Hazard,7/5/2006 11:45,0.0,Ground,Flat,Clear,28.0,45.0,W,5.0,
2006,0.02,A,53.518567,-116.626317,Incendiary,Others (explain in remarks),Lighting Fires,Arson Known,7/5/2006 15:55,0.5,Surface,Flat,Clear,30.0,27.0,NW,6.0,1.0
2006,0.01,A,52.957811,-116.11896,Lightning,,,,7/5/2006 16:32,0.0,Ground,Flat,Cloudy,24.5,49.0,CLM,0.0,1.0
2006,0.1,A,56.144167,-113.0859,Lightning,,,,7/5/2006 16:30,0.1,Ground,Flat,Cloudy,25.0,64.0,NW,3.0,0.2
2006,0.01,A,58.48375,-114.517617,Other Industry,Others (explain in remarks),Refuse,Abandoned Fire,6/24/2006 6:30,0.0,Surface,Flat,Clear,25.0,26.0,W,5.0,
2006,0.01,A,52.8149,-115.916133,Lightning,,,,7/5/2006 17:30,0.0,Ground,Lower 1/3,Clear,27.0,30.0,E,5.0,
2006,0.01,A,56.540333,-114.57,Lightning,,,,7/5/2006 18:10,0.0,Ground,Flat,Rainshowers,24.0,100.0,CLM,0.0,
2006,0.67,B,53.478333,-116.888333,Lightning,,,,7/5/2006 17:50,2.0,Surface,Flat,Cloudy,26.0,25.0,E,5.0,
2006,20.0,C,57.495667,-110.829667,Lightning,,,,7/4/2006 19:45,1.0,Surface,Flat,Rainshowers,19.0,50.0,NE,15.0,2.0
2006,0.01,A,56.627,-110.460667,Lightning,,,,7/5/2006 19:00,0.0,Surface,Flat,Cloudy,23.0,70.0,W,5.0,
2006,0.01,A,55.150517,-112.809617,Lightning,,,,7/5/2006 18:30,0.0,Ground,Flat,Clear,24.0,35.0,CLM,0.0,1.0
2006,0.01,A,52.804,-115.942217,Lightning,,,,7/5/2006 19:50,0.0,Surface,Bottom,Clear,28.0,35.0,SE,5.0,1.0
2006,0.8,B,55.325333,-111.303333,Lightning,,,,7/5/2006 19:50,2.0,Ground,Flat,CB Dry,19.0,40.0,NW,10.0,0.1
2006,0.02,A,53.022667,-115.831833,Lightning,,,,7/5/2006 20:15,1.0,Surface,Flat,Cloudy,23.0,35.0,NE,10.0,0.5
2006,0.25,B,55.595333,-111.308667,Lightning,,,,7/5/2006 20:30,0.5,Surface,Flat,Rainshowers,25.0,65.0,N,3.0,0.5
2006,0.11,B,53.93425,-118.9567,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.04,A,53.933267,-118.9591,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.03,A,53.932317,-118.96385,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,18.6,C,53.3462,-116.575633,Lightning,,,,7/3/2006 15:30,2.0,Crown,Flat,Clear,30.0,29.0,NE,4.0,4.0
2006,0.01,A,58.712833,-118.668167,Resident,Resident,Grass,Permit Related,7/19/2006 20:25,0.0,Surface,Flat,Clear,20.0,80.0,SE,5.0,
2006,68.4,D,53.7757,-119.760791,Other Industry,Employees,Piles,Unpredictable Event,5/31/2006 15:15,10.0,Surface,Bottom,Cloudy,12.0,30.0,SW,10.0,0.4
2006,165.6,D,53.089467,-116.236767,Lightning,,,,7/3/2006 18:30,20.0,Crown,Flat,Cloudy,26.0,25.0,E,10.0,
2006,0.01,A,51.731143,-115.479714,Recreation,Campers,Cooking,Abandoned Fire,7/15/2006 11:00,0.0,Ground,Flat,Clear,20.0,30.0,SW,2.0,
2006,0.3,B,52.13149,-115.235311,Forest Industry,Other Employees,Smoking,Burning Substance,6/5/2006 0:00,1.0,Surface,Flat,Cloudy,20.0,20.0,W,20.0,6.0
2006,0.01,A,57.184217,-113.355683,Lightning,,,,6/27/2006 17:00,0.0,Surface,Flat,Clear,30.0,34.0,W,2.0,
2006,0.01,A,54.5111,-119.132767,Lightning,,,,7/19/2006 19:00,0.0,Ground,Middle 1/3,Clear,22.0,30.0,SE,12.0,
2006,0.01,A,55.055969,-118.815782,Resident,Resident,Refuse,Permit Related,8/6/2006 11:10,0.0,Surface,Upper 1/3,Clear,23.0,48.0,CLM,0.0,
2006,0.01,A,55.132384,-117.491329,Resident,Resident,Refuse,Permit Related,8/6/2006 9:00,0.0,Surface,Flat,Clear,18.0,45.0,CLM,0.0,
2006,0.01,A,50.21405,-114.42695,Recreation,Campers,Cooking,Unsafe Fire,8/6/2006 8:00,0.0,Surface,Flat,Clear,20.0,35.0,NE,5.0,
2006,0.22,B,55.304,-114.737967,Resident,Resident,Ammunition,Burning Substance,8/6/2006 14:00,5.0,Surface,Flat,Clear,20.0,56.0,N,11.0,
2006,0.01,A,54.570333,-116.628167,Lightning,,,,8/6/2006 18:10,0.0,Ground,Flat,Rainshowers,16.0,60.0,CLM,0.0,
2006,0.2,B,53.241967,-117.4355,Lightning,,,,7/14/2006 18:30,0.0,Surface,Middle 1/3,Clear,20.0,45.0,W,15.0,0.5
2006,0.01,A,54.378867,-111.033883,Recreation,Campers,Cooking,Abandoned Fire,8/6/2006 20:00,0.0,Surface,Flat,Clear,22.0,58.0,SE,15.0,
2006,0.01,A,51.272566,-115.046495,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 8:00,0.0,Surface,Flat,Clear,20.0,30.0,E,10.0,
2006,0.01,A,54.357613,-117.028103,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 12:00,0.0,Ground,Flat,Clear,28.0,31.0,CLM,0.0,
2006,0.01,A,57.9576,-110.957167,Recreation,ATV Users,Cooking,Abandoned Fire,8/7/2006 14:25,0.0,Ground,Flat,Clear,28.0,30.0,NW,9.0,
2006,0.01,A,52.862467,-116.989183,Recreation,Campers,Cooking,Abandoned Fire,8/6/2006 17:00,0.0,Surface,Flat,Clear,25.0,35.0,CLM,0.0,
2006,0.01,A,54.948283,-115.193083,Recreation,Campers,Cooking,Abandoned Fire,7/4/2006 12:00,0.0,Ground,Flat,Clear,22.0,50.0,SE,5.0,
2006,0.01,A,54.575823,-115.157091,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 12:00,0.0,Surface,Flat,Clear,21.0,61.0,CLM,0.0,
2006,0.01,A,54.313949,-115.147254,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 12:00,0.0,Surface,Flat,Clear,21.0,61.0,CLM,0.0,
2006,0.01,A,54.313949,-115.147254,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 12:00,0.0,Surface,Flat,Clear,21.0,61.0,CLM,0.0,
2006,0.02,A,54.690433,-115.5214,Power Line Industry,Others (explain in remarks),Power Lines,Unpredictable Event,6/26/2006 9:20,0.0,Surface,Upper 1/3,Clear,25.0,40.0,W,10.0,
2006,0.01,A,56.278833,-117.103167,Resident,Resident,Piles,Permit Related,6/14/2006 12:00,0.0,Surface,Flat,Clear,33.0,25.0,W,7.0,
2006,0.01,A,54.977489,-117.146517,Resident,Others (explain in remarks),Refuse,Abandoned Fire,6/27/2006 2:00,0.0,Surface,Flat,Clear,22.0,30.0,SE,5.0,
2006,0.4,B,57.855333,-112.086867,Lightning,,,,6/27/2006 11:15,2.0,Ground,Flat,Cloudy,22.0,30.0,W,10.0,7.0
2006,869.0,E,58.009517,-112.669483,Lightning,,,,6/27/2006 9:30,3.0,Crown,Flat,Clear,29.0,26.0,SW,33.0,
2006,0.03,A,57.905167,-113.032833,Lightning,,,,6/27/2006 12:06,0.1,Surface,Flat,Clear,26.0,30.0,S,15.0,
2006,0.75,B,57.942128,-113.005035,Lightning,,,,6/27/2006 14:05,0.0,Surface,Flat,Cloudy,22.0,26.0,SW,33.0,
2006,2750.0,E,57.81,-112.982,Lightning,,,,6/27/2006 14:16,5.0,Crown,Flat,Clear,29.0,26.0,SW,33.0,
2006,0.01,A,55.907133,-115.621,Resident,Resident,Children,Burning Substance,6/27/2006 15:50,0.5,Surface,Flat,Cloudy,32.0,33.0,SW,5.0,1.0
2006,0.3,B,57.883833,-114.415667,Lightning,,,,6/27/2006 17:45,5.0,Surface,Flat,Clear,32.0,30.0,SE,10.0,3.0
2006,0.2,B,57.893433,-114.17665,Lightning,,,,6/27/2006 18:00,1.0,Surface,Flat,CB Dry,30.6,42.0,S,23.0,
2006,0.2,B,57.986433,-114.250083,Lightning,,,,6/27/2006 0:00,1.0,Surface,Flat,CB Dry,30.6,42.0,S,23.0,10.0
2006,0.05,A,57.379433,-113.38035,Lightning,,,,6/27/2006 12:00,0.0,Surface,Flat,Cloudy,28.0,32.0,S,10.0,2.0
2006,0.01,A,57.271833,-112.753333,Lightning,,,,6/27/2006 18:00,10.0,Surface,Flat,CB Dry,27.0,30.0,SE,25.0,
2006,0.01,A,53.76075,-117.051967,Power Line Industry,,,,7/6/2006 0:00,0.0,Surface,Flat,Cloudy,21.0,70.0,W,5.0,
2006,0.1,A,54.225483,-115.071483,Recreation,Boat/canoe/kayak,Cooking,Abandoned Fire,7/4/2006 18:00,0.0,Surface,Flat,Cloudy,20.0,90.0,N,5.0,
2006,0.01,A,55.859467,-116.38335,Lightning,,,,7/1/2006 10:00,0.0,Ground,Flat,Cloudy,20.0,56.0,CLM,0.0,
2006,0.1,A,55.494733,-110.6616,Lightning,,,,7/5/2006 18:50,0.0,Surface,Flat,Cloudy,17.0,65.0,N,5.0,
2006,0.2,B,54.144083,-116.877283,Lightning,,,,7/4/2006 20:00,0.0,Surface,Upper 1/3,CB Dry,22.0,50.0,SE,5.0,2.5
2006,0.01,A,52.068,-115.36095,Lightning,,,,7/5/2006 20:30,0.0,Surface,Upper 1/3,Cloudy,24.0,60.0,CLM,0.0,
2006,0.01,A,54.267167,-119.838667,Lightning,,,,7/5/2006 21:00,0.0,Surface,Middle 1/3,Cloudy,17.5,70.0,S,7.0,0.1
2006,0.01,A,54.46125,-115.519597,Resident,Resident,Smoking,Burning Substance,7/4/2006 18:00,0.0,Surface,Flat,Clear,32.0,28.0,W,10.0,
2006,0.01,A,55.575667,-112.875167,Lightning,,,,7/5/2006 18:00,0.0,Ground,Flat,Cloudy,20.0,85.0,CLM,0.0,
2006,0.2,B,53.958717,-118.984433,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.02,A,57.154117,-112.377783,Lightning,,,,7/5/2006 1:04,1.0,Surface,Flat,Cloudy,19.0,35.0,NE,15.0,
2006,0.5,B,53.960533,-118.9858,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.01,A,56.477,-112.581667,Lightning,,,,7/6/2006 15:55,0.0,Ground,Flat,Clear,28.0,52.0,NE,8.0,2.5
2006,66.1,D,55.165733,-110.642917,Lightning,,,,7/5/2006 19:00,10.0,Crown,Flat,CB Dry,19.0,40.0,NW,10.0,74.1
2006,0.2,B,49.6266,-114.569317,Oil & Gas Industry,Operators,Flaring Gas,Burning Substance,7/16/2006 14:40,2.0,Surface,Flat,Clear,21.0,32.0,SW,25.0,
2006,0.01,A,53.325833,-116.668333,Lightning,,,,7/3/2006 18:30,0.0,Surface,Flat,CB Wet,16.0,83.0,CLM,0.0,
2006,0.02,A,51.159539,-114.852534,Resident,Resident,Refuse,Unsafe Fire,7/17/2006 17:00,0.0,Surface,Flat,Clear,28.0,30.0,W,5.0,
2006,0.01,A,52.074717,-115.97265,Recreation,Campers,Cooking,Abandoned Fire,7/3/2006 13:00,0.0,Surface,Flat,Clear,24.0,33.0,E,9.0,
2006,0.8,B,56.577117,-110.357233,Lightning,,,,7/20/2006 6:50,3.0,Surface,Flat,Cloudy,25.0,35.0,SW,15.0,3.0
2006,0.02,A,53.472817,-117.789383,Other Industry,Employees,Heavy Equipment,Burning Substance,7/20/2006 16:15,0.0,Surface,Flat,Clear,27.0,41.0,CLM,0.0,
2006,0.01,A,53.494767,-117.826733,Other Industry,Employees,Heavy Equipment,Burning Substance,7/20/2006 16:15,0.0,Surface,Flat,Clear,27.0,41.0,CLM,0.0,
2006,1.6,B,52.078133,-116.103733,Recreation,Campers,Cooking,Abandoned Fire,7/20/2006 18:00,2.0,Surface,Flat,Clear,20.0,35.0,W,10.0,1.0
2006,0.9,B,59.799285,-117.867488,Lightning,,,,7/19/2006 15:30,2.0,Surface,Flat,CB Dry,18.0,47.0,W,10.0,2.0
2006,0.1,A,54.366833,-111.050167,Recreation,ATV Users,Cooking,Abandoned Fire,7/5/2006 12:00,0.0,Ground,Flat,CB Dry,19.0,40.0,NW,10.0,0.5
2006,0.25,B,54.676483,-117.848467,Lightning,,,,7/11/2006 13:00,0.1,Ground,Flat,Clear,30.0,35.0,E,5.0,0.5
2006,0.01,A,55.206,-113.18925,Resident,Resident,Vehicle Trans.,Unpredictable Event,8/7/2006 19:20,0.0,Surface,Flat,Clear,12.0,80.0,CLM,0.0,
2006,0.02,A,54.747867,-117.51045,Lightning,,,,8/4/2006 23:09,0.0,Ground,Flat,Cloudy,17.0,45.0,W,10.0,0.0
2006,0.01,A,54.865867,-116.199517,Lightning,,,,6/27/2006 20:16,0.5,Surface,Flat,CB Wet,24.5,40.0,NW,19.0,0.3
2006,0.01,A,54.313949,-115.147254,Recreation,Campers,Cooking,Abandoned Fire,8/7/2006 12:00,0.0,Surface,Flat,Clear,21.0,61.0,CLM,0.0,
2006,0.01,A,53.447417,-116.17585,Lightning,,,,8/8/2006 20:20,0.0,Surface,Flat,Clear,19.0,60.0,NW,5.0,
2006,0.01,A,54.463017,-116.80695,Recreation,Campers,Cooking,Abandoned Fire,8/6/2006 19:00,0.0,Ground,Flat,Cloudy,20.0,55.0,SE,15.0,
2006,0.01,A,50.030183,-114.5525,Recreation,Campers,Cooking,Unsafe Fire,8/8/2006 20:00,0.0,Surface,Flat,Cloudy,27.0,20.0,CLM,0.0,
2006,0.98,B,54.405433,-117.592767,Lightning,,,,7/4/2006 20:00,0.1,Surface,Flat,Clear,20.0,50.0,CLM,0.0,5.0
