,area
pressure_msl_mean_times_soil_temperature_0_to_100cm_mean,0.011866419158441274
VARI_plus_rain_sum,0.011744114710160122
longitude_plus_wind_gusts_10m_max,0.011717594800606251
VARI_plus_precipitation_sum,0.01165659793756836
soil_moisture_28_to_100cm_mean_times_leaf_wetness_probability_mean,0.011623259550311052
soil_temperature_0_to_7cm_mean_plus_cloud_cover_mean,0.011560643959627631
surface_pressure_mean_times_soil_temperature_0_to_100cm_mean,0.011486849080338932
rain_sum_div_soil_moisture_7_to_28cm_mean,0.011411346387135719
wind_gusts_10m_max_times_wind_speed_10m_mean,0.011400390510584644
wind_speed_10m_mean_plus_vapour_pressure_deficit_max,0.011385011081680003
precipitation_sum_div_soil_moisture_7_to_28cm_mean,0.011354729717506359
soil_temperature_7_to_28cm_mean_times_leaf_wetness_probability_mean,0.011108996819350946
latitude_plus_cloud_cover_mean,0.011102232474068748
vNDVI_plus_soil_temperature_0_to_100cm_mean,0.010997473075822604
wind_speed_10m_max_times_leaf_wetness_probability_mean,0.010982687876455486
wind_speed_10m_mean_times_soil_moisture_0_to_100cm_mean,0.01088653692975625
temperature_2m_mean_plus_leaf_wetness_probability_mean,0.010861225711342777
leaf_wetness_probability_mean_plus_growing_degree_days_base_0_limit_50,0.010758756203005409
VARI_plus_soil_temperature_0_to_100cm_mean,0.010561975914685577
wind_gusts_10m_max_times_soil_temperature_28_to_100cm_mean,0.010544300049281734
soil_moisture_0_to_100cm_mean_times_leaf_wetness_probability_mean,0.010504543017219852
latitude_times_cloud_cover_mean,0.010472496293812373
temperature_2m_mean_plus_cloud_cover_mean,0.01045975525449975
cloud_cover_mean_plus_growing_degree_days_base_0_limit_50,0.010369581147189926
rain_sum_times_soil_temperature_0_to_100cm_mean,0.01035598554894765
precipitation_sum_times_soil_temperature_0_to_100cm_mean,0.010339709588095942
wind_gusts_10m_max_times_soil_moisture_0_to_7cm_mean,0.01027337964450573
soil_temperature_28_to_100cm_mean_times_et0_fao_evapotranspiration_sum,0.010164685847241074
et0_fao_evapotranspiration_times_soil_temperature_28_to_100cm_mean,0.010164685847241074
dew_point_2m_mean_plus_cloud_cover_mean,0.010130240867402935
relative_humidity_2m_mean_times_wind_speed_10m_mean,0.010066012217696641
wind_speed_10m_mean_div_soil_moisture_0_to_100cm_mean,0.010014507585931769
soil_moisture_0_to_7cm_mean_times_winddirection_10m_dominant,0.010011406251282657
wind_direction_10m_dominant_times_soil_moisture_0_to_7cm_mean,0.010011406251282657
leaf_wetness_probability_mean_plus_dew_point_2m_mean,0.00998780683838205
latitude_times_winddirection_10m_dominant,0.009896097834276581
latitude_times_wind_direction_10m_dominant,0.009896097834276581
shortwave_radiation_sum_plus_et0_fao_evapotranspiration,0.009796510749610469
shortwave_radiation_sum_plus_et0_fao_evapotranspiration_sum,0.009796510749610469
wind_speed_10m_max_plus_wind_gusts_10m_mean,0.009764658407797184
shortwave_radiation_sum_plus_relative_humidity_2m_mean,0.009752670413612736
relative_humidity_2m_mean_times_soil_temperature_0_to_100cm_mean,0.009751271689707224
cloud_cover_mean_plus_wet_bulb_temperature_2m_mean,0.0096408829707507
leaf_wetness_probability_mean_plus_wet_bulb_temperature_2m_mean,0.009541027770793199
rain_sum_div_soil_moisture_0_to_100cm_mean,0.009451471483075877
relative_humidity_2m_mean_plus_soil_temperature_0_to_100cm_mean,0.009450030595266761
apparent_temperature_mean_plus_pressure_msl_mean,0.009404175730261307
precipitation_sum_div_soil_moisture_0_to_100cm_mean,0.009397206477379492
soil_moisture_28_to_100cm_mean_div_soil_moisture_7_to_28cm_mean,0.009345305329842712
latitude_times_soil_temperature_28_to_100cm_mean,0.009158818319402313
apparent_temperature_mean_times_soil_temperature_28_to_100cm_mean,0.009105262280914133
shortwave_radiation_sum_plus_vapour_pressure_deficit_max,0.009096462419182806
soil_temperature_7_to_28cm_mean_plus_cloud_cover_mean,0.009053844004703191
wind_direction_10m_dominant_times_soil_temperature_0_to_100cm_mean,0.00896280508053096
soil_temperature_0_to_100cm_mean_times_winddirection_10m_dominant,0.00896280508053096
soil_temperature_0_to_7cm_mean_times_soil_temperature_28_to_100cm_mean,0.008929694747295353
longitude_div_wind_gusts_10m_max,0.00890793206784088
et0_fao_evapotranspiration_plus_relative_humidity_2m_mean,0.008807468226429239
relative_humidity_2m_mean_plus_et0_fao_evapotranspiration_sum,0.008807468226429239
wind_speed_10m_mean_times_soil_moisture_7_to_28cm_mean,0.00876586965466857
soil_temperature_7_to_28cm_mean_plus_leaf_wetness_probability_mean,0.00874364316483806
shortwave_radiation_sum_plus_wind_speed_10m_mean,0.008564048938071214
temperature_2m_mean_times_soil_temperature_28_to_100cm_mean,0.008560229863121712
soil_temperature_28_to_100cm_mean_times_growing_degree_days_base_0_limit_50,0.008544963850723905
wind_speed_10m_mean_times_soil_temperature_28_to_100cm_mean,0.008537355714948396
soil_moisture_7_to_28cm_mean_times_leaf_wetness_probability_mean,0.008483668455797925
soil_temperature_28_to_100cm_mean_times_dew_point_2m_mean,0.008474600610568352
relative_humidity_2m_mean_div_surface_pressure_mean,0.00844069872566202
wind_gusts_10m_max_plus_wind_gusts_10m_mean,0.008369062421163328
rain_sum_div_soil_moisture_28_to_100cm_mean,0.008328256356403172
soil_temperature_28_to_100cm_mean_times_wet_bulb_temperature_2m_mean,0.008314149240374668
shortwave_radiation_sum_times_wind_speed_10m_mean,0.00830429096149757
precipitation_sum_div_soil_moisture_28_to_100cm_mean,0.008276342067319831
shortwave_radiation_sum_div_surface_pressure_mean,0.00827430343244941
soil_moisture_0_to_7cm_mean_times_soil_temperature_28_to_100cm_mean,0.008266988467220045
longitude_div_shortwave_radiation_sum,0.008253585953729685
wind_speed_10m_mean_div_soil_moisture_28_to_100cm_mean,0.00820546138375717
wind_gusts_10m_mean_times_soil_moisture_28_to_100cm_mean,0.008188616265412469
rain_sum_plus_relative_humidity_2m_mean,0.008161980057385344
precipitation_sum_plus_relative_humidity_2m_mean,0.00814198987293761
pressure_msl_mean_times_soil_moisture_0_to_7cm_mean,0.008111623381002398
wind_gusts_10m_max_times_winddirection_10m_dominant,0.007988442222006998
wind_gusts_10m_max_times_wind_direction_10m_dominant,0.007988442222006998
rain_sum_div_growing_degree_days_base_0_limit_50,0.007840905460651693
surface_pressure_mean_times_soil_moisture_0_to_7cm_mean,0.007818721650971899
rain_sum_plus_soil_temperature_28_to_100cm_mean,0.007749693611287143
precipitation_sum_plus_soil_temperature_28_to_100cm_mean,0.007719947145692499
wind_gusts_10m_mean_div_soil_moisture_7_to_28cm_mean,0.007662909058103051
relative_humidity_2m_mean_plus_vapour_pressure_deficit_max,0.0075353231134132545
wind_gusts_10m_max_div_relative_humidity_2m_mean,0.007533078289956969
soil_moisture_28_to_100cm_mean_times_cloud_cover_mean,0.007467004769892615
relative_humidity_2m_mean_plus_wind_speed_10m_mean,0.007296373328693736
shortwave_radiation_sum_times_cloud_cover_mean,0.0072917392049756495
wind_gusts_10m_max_times_cloud_cover_mean,0.007269572078401962
pressure_msl_mean_plus_soil_temperature_0_to_7cm_mean,0.007205867516640604
soil_temperature_28_to_100cm_mean_plus_et0_fao_evapotranspiration_sum,0.00715163002566982
et0_fao_evapotranspiration_plus_soil_temperature_28_to_100cm_mean,0.00715163002566982
longitude_plus_soil_temperature_0_to_100cm_mean,0.0071490515022773985
soil_temperature_0_to_100cm_mean_plus_soil_temperature_28_to_100cm_mean,0.007126561414726869
latitude_times_leaf_wetness_probability_mean,0.0071221738964013445
wind_gusts_10m_max_plus_cloud_cover_mean,0.007046191909749573
wind_gusts_10m_mean_times_soil_moisture_0_to_100cm_mean,0.00698020837903496
shortwave_radiation_sum_times_soil_temperature_28_to_100cm_mean,0.006931158071691963
soil_moisture_0_to_100cm_mean_times_cloud_cover_mean,0.006765513863828921
wind_gusts_10m_max_plus_leaf_wetness_probability_mean,0.006688023016332326
soil_temperature_7_to_28cm_mean_div_vapour_pressure_deficit_max,0.006627966605229379
wind_speed_10m_max_plus_cloud_cover_mean,0.0065321149343777005
shortwave_radiation_sum_div_soil_moisture_7_to_28cm_mean,0.006512306249577882
relative_humidity_2m_mean_div_pressure_msl_mean,0.006491850562601889
shortwave_radiation_sum_div_pressure_msl_mean,0.0064674088306012675
wind_gusts_10m_max_times_wind_gusts_10m_mean,0.006461092153897121
soil_moisture_0_to_100cm_mean_div_soil_moisture_7_to_28cm_mean,0.006432182088712408
wind_speed_10m_mean_plus_soil_moisture_28_to_100cm_mean,0.006418449324517476
wind_speed_10m_mean_plus_soil_moisture_0_to_100cm_mean,0.006378277561813495
rain_sum_times_soil_temperature_28_to_100cm_mean,0.006373102560253649
precipitation_sum_times_soil_temperature_28_to_100cm_mean,0.006355466096969304
wind_speed_10m_mean_plus_soil_moisture_7_to_28cm_mean,0.006323935835999243
wind_gusts_10m_mean_plus_soil_temperature_0_to_100cm_mean,0.00629216378954627
wind_speed_10m_mean_plus_soil_moisture_0_to_7cm_mean,0.006127559465311018
shortwave_radiation_sum_plus_soil_temperature_28_to_100cm_mean,0.006082583272198284
temperature_2m_mean_div_vapour_pressure_deficit_max,0.005993046187818533
rain_sum_times_leaf_wetness_probability_mean,0.005887865664665524
soil_moisture_7_to_28cm_mean_times_cloud_cover_mean,0.005879645105426488
precipitation_sum_times_leaf_wetness_probability_mean,0.005870875769235121
shortwave_radiation_sum_plus_soil_moisture_28_to_100cm_mean,0.005839072709536149
shortwave_radiation_sum_plus_soil_moisture_0_to_100cm_mean,0.0058103704427082395
shortwave_radiation_sum_plus_soil_moisture_7_to_28cm_mean,0.005772399456178725
wind_gusts_10m_mean_div_soil_moisture_0_to_100cm_mean,0.0057702090485664695
wind_speed_10m_max_plus_leaf_wetness_probability_mean,0.005728757562682859
longitude_div_relative_humidity_2m_mean,0.005660823058147337
shortwave_radiation_sum_div_soil_moisture_0_to_100cm_mean,0.005641699640091242
shortwave_radiation_sum_plus_soil_moisture_0_to_7cm_mean,0.005628301110017979
soil_temperature_28_to_100cm_mean_plus_vapour_pressure_deficit_max,0.005576600119767882
relative_humidity_2m_mean_plus_soil_moisture_28_to_100cm_mean,0.005540754645353236
relative_humidity_2m_mean_plus_soil_moisture_0_to_100cm_mean,0.00552393837389174
soil_temperature_0_to_100cm_mean_times_cloud_cover_mean,0.005504567784724273
relative_humidity_2m_mean_plus_soil_moisture_7_to_28cm_mean,0.005500298598679984
longitude_div_cloud_cover_mean,0.005497972464708709
relative_humidity_2m_mean_plus_soil_moisture_0_to_7cm_mean,0.00542202459397485
latitude_div_wind_gusts_10m_max,0.005363413008941306
rain_sum_times_cloud_cover_mean,0.0053148727590067325
pressure_msl_mean_times_wind_speed_10m_mean,0.005310223816570978
precipitation_sum_times_cloud_cover_mean,0.0052304558149159144
wind_gusts_10m_mean_times_soil_moisture_7_to_28cm_mean,0.005125658591648019
wind_speed_10m_mean_times_cloud_cover_mean,0.005107731947202557
relative_humidity_2m_mean_plus_soil_temperature_28_to_100cm_mean,0.00506167804082362
wind_speed_10m_mean_plus_soil_temperature_28_to_100cm_mean,0.005059028664823702
shortwave_radiation_sum_times_leaf_wetness_probability_mean,0.0050486200019627114
longitude_times_surface_pressure_mean,0.004952201321383873
wind_speed_10m_max_div_shortwave_radiation_sum,0.004719227361818143
vNDVI_plus_relative_humidity_2m_mean,0.004706921979295168
latitude_plus_pressure_msl_mean,0.004694320489135588
soil_moisture_0_to_7cm_mean_times_leaf_wetness_probability_mean,0.004602655282359663
VARI_plus_relative_humidity_2m_mean,0.004469273483449232
shortwave_radiation_sum_times_pressure_msl_mean,0.0044512658049185175
surface_pressure_mean_times_wind_speed_10m_mean,0.004404764216185894
shortwave_radiation_sum_div_soil_moisture_28_to_100cm_mean,0.004318971476102562
soil_temperature_0_to_100cm_mean_plus_cloud_cover_mean,0.004299733704187566
vNDVI_plus_wind_speed_10m_mean,0.004256950030676991
wind_speed_10m_mean_times_winddirection_10m_dominant,0.00424481246130983
wind_direction_10m_dominant_times_wind_speed_10m_mean,0.00424481246130983
vNDVI_plus_shortwave_radiation_sum,0.004190910009075523
wind_speed_10m_mean_times_leaf_wetness_probability_mean,0.004173400577157705
longitude_plus_rain_sum,0.004152854481888743
relative_humidity_2m_mean_times_pressure_msl_mean,0.0041511908191127645
wind_gusts_10m_mean_times_soil_temperature_28_to_100cm_mean,0.004147995659552942
wind_gusts_10m_mean_div_soil_moisture_28_to_100cm_mean,0.004147196725695146
pressure_msl_mean_div_soil_moisture_7_to_28cm_mean,0.004140593071846459
soil_temperature_28_to_100cm_mean_times_soil_temperature_7_to_28cm_mean,0.0041165717644680135
longitude_plus_precipitation_sum,0.004101973144773833
relative_humidity_2m_mean_div_soil_moisture_7_to_28cm_mean,0.003970529749261459
relative_humidity_2m_mean_plus_wind_gusts_10m_mean,0.0038378389904723106
rain_sum_plus_wind_gusts_10m_mean,0.003833246760854364
precipitation_sum_plus_wind_gusts_10m_mean,0.003807293960942573
VARI_plus_shortwave_radiation_sum,0.0037133424666814956
VARI_plus_wind_speed_10m_mean,0.0036324553452941983
wind_gusts_10m_max_times_leaf_wetness_probability_mean,0.003454935894457703
wind_gusts_10m_mean_times_wind_speed_10m_mean,0.0034428844336265225
soil_temperature_0_to_7cm_mean_div_growing_degree_days_base_0_limit_50,0.0033689758403393855
relative_humidity_2m_mean_plus_cloud_cover_mean,0.003266752590353455
relative_humidity_2m_mean_times_wind_gusts_10m_mean,0.0032632518335155565
rain_sum_plus_cloud_cover_mean,0.0032480466985548317
precipitation_sum_plus_cloud_cover_mean,0.003239441118686225
shortwave_radiation_sum_plus_cloud_cover_mean,0.0031689057038866426
pressure_msl_mean_plus_dew_point_2m_mean,0.003113075232665692
et0_fao_evapotranspiration_sum_plus_cloud_cover_mean,0.003036535311852334
et0_fao_evapotranspiration_plus_cloud_cover_mean,0.003036535311852334
et0_fao_evapotranspiration_plus_wind_gusts_10m_mean,0.0030130683563376038
wind_gusts_10m_mean_plus_et0_fao_evapotranspiration_sum,0.0030130683563376038
temperature_2m_mean_plus_pressure_msl_mean,0.0029286499469378295
longitude_plus_relative_humidity_2m_mean,0.002906196408726399
rain_sum_div_et0_fao_evapotranspiration,0.002828147312956956
rain_sum_div_et0_fao_evapotranspiration_sum,0.002828147312956956
rain_sum_div_shortwave_radiation_sum,0.002799699848684335
precipitation_sum_div_shortwave_radiation_sum,0.0027179723961198434
precipitation_sum_div_et0_fao_evapotranspiration,0.0027087020104086808
precipitation_sum_div_et0_fao_evapotranspiration_sum,0.0027087020104086808
shortwave_radiation_sum_times_surface_pressure_mean,0.0027056452088055336
pressure_msl_mean_div_soil_moisture_0_to_100cm_mean,0.002703464224656662
soil_temperature_7_to_28cm_mean_div_growing_degree_days_base_0_limit_50,0.0026548055313280285
vapour_pressure_deficit_max_plus_cloud_cover_mean,0.002628500519216879
surface_pressure_mean_div_soil_moisture_7_to_28cm_mean,0.0026241627918390477
wind_speed_10m_mean_plus_cloud_cover_mean,0.0026082646410168003
wind_speed_10m_mean_times_soil_moisture_0_to_7cm_mean,0.0025562232447535645
pressure_msl_mean_plus_growing_degree_days_base_0_limit_50,0.002523318607409578
soil_moisture_28_to_100cm_mean_plus_soil_temperature_28_to_100cm_mean,0.0024967961511193244
shortwave_radiation_sum_times_wind_gusts_10m_mean,0.0024895491048393162
soil_moisture_0_to_100cm_mean_plus_soil_temperature_28_to_100cm_mean,0.0024680689866856953
shortwave_radiation_sum_plus_wind_gusts_10m_mean,0.0024344146569587315
soil_moisture_7_to_28cm_mean_plus_soil_temperature_28_to_100cm_mean,0.0024277643901094124
longitude_plus_et0_fao_evapotranspiration_sum,0.002380547457455155
longitude_plus_et0_fao_evapotranspiration,0.002380547457455155
soil_moisture_0_to_7cm_mean_plus_soil_temperature_28_to_100cm_mean,0.0022938885559738533
latitude_div_VARI,0.0022752250010307433
soil_temperature_28_to_100cm_mean_plus_cloud_cover_mean,0.002184169283904097
relative_humidity_2m_mean_times_surface_pressure_mean,0.002108993513408511
apparent_temperature_mean_div_leaf_wetness_probability_mean,0.002083333199054291
shortwave_radiation_sum_times_winddirection_10m_dominant,0.002063397535070888
wind_direction_10m_dominant_times_shortwave_radiation_sum,0.002063397535070888
soil_temperature_0_to_100cm_mean_plus_leaf_wetness_probability_mean,0.002056668173854112
shortwave_radiation_sum_div_wind_gusts_10m_mean,0.0019645792438627726
pressure_msl_mean_times_soil_temperature_28_to_100cm_mean,0.001882664490357428
soil_moisture_28_to_100cm_mean_plus_cloud_cover_mean,0.0018754598124515304
soil_moisture_0_to_100cm_mean_plus_cloud_cover_mean,0.0018692742961502115
latitude_div_wind_speed_10m_max,0.001867070697237932
soil_moisture_7_to_28cm_mean_plus_cloud_cover_mean,0.0018608462350430286
wind_gusts_10m_mean_times_cloud_cover_mean,0.001853316777325927
wind_gusts_10m_mean_plus_vapour_pressure_deficit_max,0.0018469399156797492
soil_moisture_0_to_7cm_mean_plus_cloud_cover_mean,0.0018309425761106604
soil_temperature_0_to_7cm_mean_div_leaf_wetness_probability_mean,0.0018149471079098088
temperature_2m_mean_div_leaf_wetness_probability_mean,0.001812760275013068
soil_temperature_7_to_28cm_mean_div_leaf_wetness_probability_mean,0.001763748758051368
longitude_div_apparent_temperature_mean,0.0017051979425487785
soil_moisture_0_to_7cm_mean_times_cloud_cover_mean,0.0016931498827741423
vapour_pressure_deficit_max_div_leaf_wetness_probability_mean,0.0016708233428050128
relative_humidity_2m_mean_div_soil_moisture_0_to_100cm_mean,0.0016678808550672365
rain_sum_div_vapour_pressure_deficit_max,0.0016435899716900895
precipitation_sum_times_rain_sum,0.0015892394032079537
soil_temperature_0_to_100cm_mean_div_leaf_wetness_probability_mean,0.0015851795135618362
surface_pressure_mean_times_soil_temperature_28_to_100cm_mean,0.0015758724819847122
longitude_div_temperature_2m_mean,0.0015692759556669136
vNDVI_plus_cloud_cover_mean,0.0015453150941070277
dew_point_2m_mean_div_growing_degree_days_base_0_limit_50,0.001543025996665761
soil_moisture_28_to_100cm_mean_div_leaf_wetness_probability_mean,0.0015374388653302128
soil_moisture_0_to_100cm_mean_div_leaf_wetness_probability_mean,0.001527430313855721
precipitation_sum_div_vapour_pressure_deficit_max,0.0015208526902602488
soil_moisture_7_to_28cm_mean_div_leaf_wetness_probability_mean,0.0015099704967305463
et0_fao_evapotranspiration_div_leaf_wetness_probability_mean,0.0014645050854816511
VARI_plus_cloud_cover_mean,0.0014505968817681207
wind_speed_10m_max_div_leaf_wetness_probability_mean,0.0014496313886619052
pressure_msl_mean_times_cloud_cover_mean,0.0014491978677502045
soil_temperature_28_to_100cm_mean_div_leaf_wetness_probability_mean,0.001444732683754519
apparent_temperature_mean_plus_winddirection_10m_dominant,0.0014198416212135372
apparent_temperature_mean_plus_wind_direction_10m_dominant,0.0014198416212135372
wind_gusts_10m_mean_plus_wind_speed_10m_mean,0.0014152319453344512
wind_gusts_10m_mean_plus_cloud_cover_mean,0.0014123900149536415
latitude_div_leaf_wetness_probability_mean,0.0013776899778955274
wind_speed_10m_mean_div_leaf_wetness_probability_mean,0.0013677461266517908
wind_gusts_10m_max_div_leaf_wetness_probability_mean,0.0013653939648916851
wind_gusts_10m_mean_div_leaf_wetness_probability_mean,0.0012789138592030117
shortwave_radiation_sum_div_wind_speed_10m_mean,0.0012775680734642175
wind_direction_10m_dominant_div_leaf_wetness_probability_mean,0.0012275616106296441
longitude_div_growing_degree_days_base_0_limit_50,0.0012260890323656836
rain_sum_div_dew_point_2m_mean,0.0012040381769388806
precipitation_sum_div_dew_point_2m_mean,0.0011996864531467009
relative_humidity_2m_mean_div_leaf_wetness_probability_mean,0.0011869375991663024
soil_temperature_0_to_7cm_mean_plus_winddirection_10m_dominant,0.0011778984937049141
wind_direction_10m_dominant_plus_soil_temperature_0_to_7cm_mean,0.0011778984937049141
shortwave_radiation_sum_div_leaf_wetness_probability_mean,0.001162916968715838
pressure_msl_mean_div_leaf_wetness_probability_mean,0.0011555563913555557
surface_pressure_mean_div_leaf_wetness_probability_mean,0.0011424822940684586
relative_humidity_2m_mean_times_cloud_cover_mean,0.0011357407321629385
surface_pressure_mean_div_soil_moisture_0_to_100cm_mean,0.001102789828864374
apparent_temperature_mean_div_growing_degree_days_base_0_limit_50,0.001090290086400908
pressure_msl_mean_div_soil_moisture_28_to_100cm_mean,0.0010886737724016638
soil_moisture_0_to_7cm_mean_div_leaf_wetness_probability_mean,0.001072970919628714
latitude_div_vNDVI,0.001018034418091049
vNDVI_plus_soil_temperature_28_to_100cm_mean,0.0009982676772215813
rain_sum_div_wet_bulb_temperature_2m_mean,0.0009936400045469117
precipitation_sum_div_wet_bulb_temperature_2m_mean,0.0009906715832629837
wind_direction_10m_dominant_times_soil_temperature_28_to_100cm_mean,0.0009893793750944584
soil_temperature_28_to_100cm_mean_times_winddirection_10m_dominant,0.0009893793750944584
relative_humidity_2m_mean_plus_leaf_wetness_probability_mean,0.0009853194977913144
latitude_plus_wind_direction_10m_dominant,0.0009335573002882041
latitude_plus_winddirection_10m_dominant,0.0009335573002882041
latitude_div_shortwave_radiation_sum,0.0009257387522578109
longitude_plus_cloud_cover_mean,0.0009255610276458052
longitude_plus_shortwave_radiation_sum,0.0009087728957499101
rain_sum_div_soil_temperature_0_to_7cm_mean,0.0008646839451596105
dew_point_2m_mean_plus_winddirection_10m_dominant,0.000856393665868588
wind_direction_10m_dominant_plus_dew_point_2m_mean,0.000856393665868588
temperature_2m_mean_plus_winddirection_10m_dominant,0.0008419030081898613
temperature_2m_mean_plus_wind_direction_10m_dominant,0.0008419030081898613
growing_degree_days_base_0_limit_50_plus_winddirection_10m_dominant,0.0008103543360531193
wind_direction_10m_dominant_plus_growing_degree_days_base_0_limit_50,0.0008103543360531193
temperature_2m_mean_div_growing_degree_days_base_0_limit_50,0.0007041514142166003
precipitation_sum_div_soil_temperature_0_to_7cm_mean,0.0006791250433056218
apparent_temperature_mean_div_soil_temperature_7_to_28cm_mean,0.000656601042617697
longitude_div_wind_direction_10m_dominant,0.0006502060024842224
longitude_div_winddirection_10m_dominant,0.0006502060024842224
wet_bulb_temperature_2m_mean_plus_winddirection_10m_dominant,0.0006345493454177971
wind_direction_10m_dominant_plus_wet_bulb_temperature_2m_mean,0.0006345493454177971
rain_sum_plus_leaf_wetness_probability_mean,0.0006159380625557804
precipitation_sum_plus_leaf_wetness_probability_mean,0.0006041751738006263
soil_temperature_0_to_7cm_mean_div_soil_temperature_7_to_28cm_mean,0.000600244428596919
temperature_2m_mean_div_soil_temperature_7_to_28cm_mean,0.0005968635907399352
surface_pressure_mean_times_cloud_cover_mean,0.0005956960336222965
rain_sum_div_soil_temperature_28_to_100cm_mean,0.0005866061361057521
precipitation_sum_div_soil_temperature_28_to_100cm_mean,0.0005828800064417112
wind_gusts_10m_mean_plus_soil_temperature_28_to_100cm_mean,0.0005795301753019821
VARI_plus_soil_temperature_28_to_100cm_mean,0.0005745827899490131
longitude_times_leaf_wetness_probability_mean,0.0005400353655667024
et0_fao_evapotranspiration_div_soil_temperature_7_to_28cm_mean,0.0005271112725222469
relative_humidity_2m_mean_div_soil_temperature_7_to_28cm_mean,0.0005252141717837567
dew_point_2m_mean_div_cloud_cover_mean,0.000524814922880915
latitude_div_soil_temperature_7_to_28cm_mean,0.000515967608855208
wind_gusts_10m_max_div_soil_temperature_7_to_28cm_mean,0.0005152185404953124
pressure_msl_mean_div_soil_temperature_7_to_28cm_mean,0.0005109964254378805
surface_pressure_mean_div_soil_temperature_7_to_28cm_mean,0.0005080156156160124
wind_speed_10m_mean_div_soil_temperature_7_to_28cm_mean,0.0005056215829429491
wind_speed_10m_max_div_soil_temperature_7_to_28cm_mean,0.0005044734136768074
wind_gusts_10m_mean_div_soil_temperature_7_to_28cm_mean,0.000502996552420679
shortwave_radiation_sum_div_soil_temperature_7_to_28cm_mean,0.0005029523400252789
wind_direction_10m_dominant_div_soil_temperature_7_to_28cm_mean,0.0005028211095296183
soil_moisture_7_to_28cm_mean_div_soil_temperature_7_to_28cm_mean,0.0004835867700313758
soil_moisture_0_to_100cm_mean_div_soil_temperature_7_to_28cm_mean,0.0004830730996384186
soil_moisture_28_to_100cm_mean_div_soil_temperature_7_to_28cm_mean,0.00048300282970913544
soil_moisture_0_to_7cm_mean_div_soil_temperature_7_to_28cm_mean,0.0004822328522649189
leaf_wetness_probability_mean_plus_cloud_cover_mean,0.00047984386670793934
wind_speed_10m_max_div_dew_point_2m_mean,0.00046656103593412524
vNDVI_div_soil_temperature_7_to_28cm_mean,0.0004657541777392469
wind_direction_10m_dominant_div_dew_point_2m_mean,0.00046384044941328
wind_speed_10m_mean_div_dew_point_2m_mean,0.00045856156505302186
VARI_div_soil_temperature_7_to_28cm_mean,0.0004442673108740596
wind_gusts_10m_max_div_dew_point_2m_mean,0.00044156272697169383
wind_direction_10m_dominant_plus_soil_temperature_7_to_28cm_mean,0.00043262232930558645
soil_temperature_7_to_28cm_mean_plus_winddirection_10m_dominant,0.00043262232930558645
wind_gusts_10m_mean_div_dew_point_2m_mean,0.0004298361954412323
soil_moisture_28_to_100cm_mean_div_dew_point_2m_mean,0.0004209510254498567
apparent_temperature_mean_div_soil_temperature_28_to_100cm_mean,0.0004201993918345082
shortwave_radiation_sum_div_dew_point_2m_mean,0.00041883347506843486
wind_direction_10m_dominant_div_soil_temperature_28_to_100cm_mean,0.00041844903877768185
soil_moisture_0_to_100cm_mean_div_dew_point_2m_mean,0.0004169039887076079
longitude_div_wind_gusts_10m_mean,0.0004161370024414097
soil_temperature_0_to_100cm_mean_div_soil_temperature_28_to_100cm_mean,0.0004143335584888975
soil_temperature_0_to_7cm_mean_div_soil_temperature_28_to_100cm_mean,0.00041407430274873283
temperature_2m_mean_div_soil_temperature_28_to_100cm_mean,0.00041355299162664416
et0_fao_evapotranspiration_div_dew_point_2m_mean,0.0004100131860866161
wind_gusts_10m_max_div_soil_temperature_28_to_100cm_mean,0.0004094660647440563
wind_speed_10m_mean_div_soil_temperature_28_to_100cm_mean,0.00040859797160910574
wind_speed_10m_max_div_soil_temperature_28_to_100cm_mean,0.00040679656867255394
wind_gusts_10m_mean_div_soil_temperature_28_to_100cm_mean,0.0004063108038417768
longitude_div_wind_speed_10m_mean,0.00040580882432281694
soil_moisture_0_to_7cm_mean_div_dew_point_2m_mean,0.0004054863766897806
et0_fao_evapotranspiration_div_soil_temperature_28_to_100cm_mean,0.0004054247202748292
soil_moisture_7_to_28cm_mean_div_dew_point_2m_mean,0.0004045618468435304
latitude_div_dew_point_2m_mean,0.0004043331098573327
relative_humidity_2m_mean_div_dew_point_2m_mean,0.0004028549755350874
surface_pressure_mean_div_dew_point_2m_mean,0.00039992750008715296
soil_temperature_0_to_7cm_mean_div_dew_point_2m_mean,0.0003991053887495578
pressure_msl_mean_div_dew_point_2m_mean,0.00039562217095194204
shortwave_radiation_sum_div_soil_temperature_28_to_100cm_mean,0.00039428235401622555
latitude_div_soil_temperature_28_to_100cm_mean,0.0003906185700700278
pressure_msl_mean_div_soil_temperature_28_to_100cm_mean,0.0003887537760762221
surface_pressure_mean_div_soil_temperature_28_to_100cm_mean,0.00038814733719068627
soil_temperature_7_to_28cm_mean_div_dew_point_2m_mean,0.0003844147132822231
soil_moisture_28_to_100cm_mean_div_soil_temperature_28_to_100cm_mean,0.0003843468181305464
soil_moisture_0_to_100cm_mean_div_soil_temperature_28_to_100cm_mean,0.00038370577259722033
soil_moisture_7_to_28cm_mean_div_soil_temperature_28_to_100cm_mean,0.0003823043222092502
soil_moisture_0_to_7cm_mean_div_soil_temperature_28_to_100cm_mean,0.0003802796603183715
relative_humidity_2m_mean_div_soil_temperature_28_to_100cm_mean,0.0003800145758148157
VARI_div_soil_temperature_28_to_100cm_mean,0.00037011783451010614
