latitude,longitude,area
45.86931,-75.60209,4.0
46.19095,-75.92335,0.4
45.72422,-74.2715,0.1
45.79676,-74.29335,1.0
45.97153,-74.02122,0.4
45.8801,-73.99612,0.1
45.88459,-74.03166,0.1
46.01439,-73.61746,0.1
46.10672,-75.85311,1.1
45.95804,-74.3494,0.1
45.90258,-74.15374,1.0
46.28148,-75.94665,0.8
45.93735,-74.18793,0.6
46.26439,-74.91667,0.7
46.04227,-77.15241,0.2
46.89629,-77.33902,0.5
45.86751,-75.12921,0.1
46.54227,-78.3268,0.1
46.19095,-77.62639,2.0
46.40438,-77.13015,0.2
45.89269,-76.73837,0.1
45.96163,-76.37397,1.0
45.76169,-75.88831,0.2
46.72153,-76.04135,3.1
46.85132,-75.01758,0.2
46.28597,-76.09379,0.4
46.03597,-74.07426,2.0
46.01349,-74.19173,0.4
45.93375,-76.13175,0.2
45.98502,-74.06133,0.1
46.17746,-76.01709,0.2
46.15978,-75.47663,0.4
46.15888,-75.47793,0.8
45.82374,-76.37795,0.2
46.46973,-74.83571,0.1
45.67386,-76.42535,0.1
45.43555,-75.75003,0.4
46.05936,-73.72797,0.4
48.45084,-74.75,2.5
46.27068,-74.11853,0.2
45.89629,-75.24742,0.5
46.14808,-75.12902,0.1
45.81835,-76.11118,1.8
46.11661,-75.20719,1.3
46.09592,-76.47147,0.8
46.16427,-73.85823,0.3
47.85042,-74.83492,4.0
46.20534,-75.82164,0.3
46.66936,-78.21068,0.1
46.19724,-75.80215,0.4
45.46613,-74.08845,0.2
46.32195,-76.3164,1.0
46.48232,-75.65491,0.2
47.3828,-76.23273,0.5
46.71883,-78.10633,0.4
46.69994,-77.49475,0.2
45.57824,-76.26267,54.0
46.74131,-78.03347,14.0
46.72512,-77.69096,6.2
46.69544,-77.49476,2.5
45.83274,-74.22677,1.5
46.70174,-77.49344,0.3
46.70174,-77.49082,0.4
46.69904,-77.4882,0.6
45.49041,-75.86535,0.3
45.6328,-76.27546,0.2
45.59502,-75.90124,0.0
47.22422,-75.95365,1.0
47.42926,-77.38609,0.7
46.78417,-77.22373,0.2
45.79856,-76.53561,0.1
46.67386,-74.56629,0.5
45.86661,-77.07558,0.1
45.88549,-73.42894,0.2
45.89359,-73.4186,0.1
47.38819,-77.34494,0.2
48.03687,-76.61556,1.0
45.622,-75.63066,0.1
46.7536,-77.22244,0.2
45.8828,-75.59432,4.0
45.8738,-76.62017,0.2
46.16157,-76.11343,5.0
46.84413,-76.55967,0.2
46.18735,-74.48181,0.1
45.68196,-74.74871,0.1
47.19724,-75.11108,0.2
47.1337,-74.95505,0.1
46.82644,-76.84438,0.2
45.65708,-75.60619,0.6
47.30666,-76.14014,4.5
46.83184,-76.59963,1.0
46.48861,-77.64054,1.5
45.92566,-74.16855,1.5
46.45444,-76.9282,1.0
46.51349,-77.37485,1.0
47.26529,-75.70494,0.4
47.35761,-75.3267,1.0
46.01709,-75.91278,0.1
45.59682,-76.20887,3.0
46.11751,-77.0509,1.3
46.11211,-77.06647,0.1
45.55486,-76.04352,0.1
45.60672,-76.39738,0.1
48.43825,-74.61109,1.5
47.72332,-77.66132,0.7
45.96073,-74.33775,0.1
47.61751,-77.20864,0.1
46.30216,-73.97527,0.6
47.30756,-75.94164,0.2
46.01349,-74.07038,0.1
46.26079,-76.95447,0.1
46.30126,-77.56251,1.0
46.45354,-77.44909,10.0
45.93645,-75.72543,2.0
45.46433,-74.09358,0.4
48.631,-78.44285,0.6
48.39988,-78.06979,1.6
48.48591,-78.40988,8.6
48.21523,-78.92172,0.1
48.82464,-78.29235,4.0
48.47782,-78.36104,1.0
47.56565,-78.582,0.2
48.51439,-77.68076,1.5
48.09053,-79.2539,0.1
47.56475,-78.59736,0.3
48.64269,-78.69284,3.4
48.74671,-79.3512,0.3
48.32284,-78.79411,20.1
48.24761,-77.98244,2.0
49.19994,-77.7211,0.5
48.80846,-78.70903,29.6
47.92476,-78.69095,0.7
47.95714,-79.24463,0.2
48.59323,-78.13947,0.1
48.61751,-78.30068,0.2
48.28148,-79.18108,0.6
47.29587,-79.44431,0.4
48.54497,-78.38271,0.6
49.07015,-79.0994,0.5
48.19544,-77.90048,1.4
48.88639,-79.24726,0.4
48.76709,-79.30059,3.3
48.77698,-78.9304,0.6
48.17296,-78.96494,2.8
48.59143,-77.62316,0.1
48.19544,-79.00373,0.2
48.14179,-77.97439,3.1
48.32374,-78.88285,10.7
48.51619,-78.2405,0.1
48.24221,-77.96894,0.7
48.63459,-78.41394,11.1
47.27158,-78.43506,2.1
47.88639,-78.63314,5.8
48.78687,-79.21042,0.7
47.92296,-79.20437,0.2
48.73502,-78.27061,10.5
47.56205,-78.70069,1.5
48.32914,-78.21483,0.1
47.82644,-78.42097,0.1
48.51889,-78.36915,0.3
47.84682,-78.00829,1.1
48.18825,-79.04826,0.9
48.51349,-78.13408,11.1
48.61481,-79.22279,1.9
48.69544,-77.98093,7.4
48.16157,-77.76457,0.9
48.18555,-78.12485,0.5
48.04407,-77.36421,0.3
48.81025,-79.16257,2.5
48.68465,-78.91827,7.3
50.53867,-75.66242,331.0
48.58513,-77.62996,0.6
50.7554,-75.78358,6872.0
48.35851,-78.98647,0.7
48.76529,-78.09845,1.1
48.89179,-75.86742,9.2
48.79227,-77.95222,0.7
48.6229,-78.33912,0.1
47.57195,-78.57667,0.1
49.24491,-75.16872,5.5
49.04766,-77.8251,2.6
49.77878,-79.25534,4.6
47.82284,-78.0686,0.3
48.15618,-78.11544,0.3
47.83423,-77.98258,0.1
47.51619,-79.3927,3.8
49.08513,-77.60076,0.2
47.79047,-78.25034,0.2
48.58873,-77.63676,0.1
49.81565,-76.60255,1.7
46.94994,-78.51746,0.1
50.15078,-78.67982,2.5
49.55666,-78.65558,0.6
48.47782,-77.75601,0.1
46.8819,-78.65614,4.7
46.81925,-78.93429,0.1
47.02518,-78.1682,321.0
47.09233,-78.37704,5.0
47.55306,-78.31068,0.3
46.77698,-79.06232,0.5
46.77248,-78.1194,1.3
46.91247,-78.11532,0.1
47.24761,-78.18376,0.1
47.84502,-78.20712,0.8
50.12021,-75.55809,5.5
49.68735,-75.88191,759.0
48.52608,-75.85692,3.8
53.79047,-77.60577,365.0
46.77698,-79.0597,2.2
46.88549,-78.22368,1.6
46.57015,-78.96337,0.1
50.10582,-77.53566,6.2
53.74041,-78.82877,30.0
50.61211,-75.8305,5.8
53.29047,-74.79873,2918.0
50.70084,-75.89679,0.7
53.78058,-77.55289,0.4
51.98322,-77.25594,1540.0
52.79946,-75.04466,216.0
48.39089,-79.47698,1.6
48.2563,-78.01445,0.1
48.72242,-78.2938,1.1
52.21973,-76.36529,300.0
49.27788,-79.1322,0.1
47.03687,-79.13764,0.3
49.08184,-77.78253,0.3
53.75,-78.72719,0.4
47.10222,-78.91006,0.9
48.54497,-79.34195,0.5
51.33513,-76.42515,0.8
47.76889,-78.32129,0.1
50.46973,-76.34885,8.4
50.24221,-77.11323,1.5
48.6238,-75.18333,4.7
50.57105,-76.93203,0.3
50.57914,-76.92352,0.5
49.77788,-77.91249,8.0
50.72422,-76.9053,0.7
50.47242,-78.61297,79.0
50.34233,-76.77979,5.0
50.78507,-75.97013,0.2
49.56655,-76.18621,0.1
53.41936,-75.65761,6086.0
53.14808,-75.97001,522.0
51.44634,-76.98268,560.0
51.34772,-76.96256,4501.0
51.98951,-77.38454,51.0
53.57284,-75.0803,270.0
53.71523,-75.08181,5592.0
53.85402,-74.04674,1461.0
54.24311,-77.47845,100.0
54.24581,-77.23769,18602.0
49.52158,-79.35987,0.1
54.51799,-76.77911,6850.0
47.54766,-78.64002,4.6
46.97962,-79.2355,0.1
48.67836,-76.88943,1.4
46.77698,-78.98293,0.1
50.07195,-75.584,2.7
53.59682,-75.41817,3412.0
53.4985,-77.65155,2.0
46.79856,-78.93169,0.5
47.03687,-78.61256,0.1
53.74041,-78.86345,7.0
53.0036,-78.40471,5.2
53.09862,-78.75994,0.3
53.14808,-78.33183,31375.0
52.7554,-78.81253,1452.0
48.35672,-79.48917,0.4
53.42926,-77.57126,5070.0
51.47422,-78.77269,3.0
54.42296,-77.97527,0.1
47.88819,-79.20843,0.0
49.03507,-66.89609,0.3
46.88639,-69.96052,2.5
47.3738,-69.91268,0.1
48.64449,-66.04386,0.3
48.41517,-66.83062,2.5
49.18375,-64.87539,0.4
48.54137,-67.68888,1.0
48.28597,-64.87612,1.9
48.44005,-66.77504,0.8
47.74041,-69.38056,2.2
48.56745,-67.90036,2.5
47.11391,-69.96961,0.9
48.21163,-68.16262,0.2
48.68106,-67.60946,0.1
48.16757,-67.15183,0.1
47.6337,-69.10928,0.2
47.82914,-68.86442,0.2
47.98322,-69.21372,0.1
47.51979,-69.03007,0.1
48.51439,-68.23778,0.8
48.622,-65.11769,106.5
48.51439,-67.8963,1.0
48.38999,-64.67958,0.6
48.72962,-64.30334,0.1
48.61211,-65.16395,0.1
45.44994,-72.01924,0.5
46.51439,-70.93727,0.6
46.05756,-70.95075,0.3
45.52968,-72.57691,0.2
45.49131,-73.21408,1.5
46.04676,-72.35966,8.5
46.31925,-72.17317,2.5
45.58783,-73.1294,0.1
45.19095,-72.0901,0.2
46.40348,-71.75117,0.2
45.8792,-71.0252,0.1
45.95804,-72.32945,1.6
45.11481,-73.77853,7.3
45.80036,-72.99097,0.2
45.03597,-72.7977,4.8
45.46163,-72.70641,0.1
45.90978,-71.04327,0.1
46.3801,-72.04292,1.9
46.24221,-72.00401,0.1
45.76979,-70.66151,0.2
46.01259,-70.60451,0.3
45.58513,-71.38069,0.5
45.54856,-73.17552,2.5
45.41847,-72.42825,0.1
45.21523,-74.01695,180.0
46.85132,-70.81492,4.6
45.24041,-74.00926,1.0
45.84772,-72.31139,0.2
45.93016,-71.05877,0.6
46.29497,-72.06251,2.2
46.58423,-71.52838,0.8
46.01709,-73.0665,0.5
46.29137,-70.84899,0.1
45.76799,-72.77532,0.1
45.48142,-71.82179,0.2
45.32195,-72.09376,1.1
45.86661,-72.44705,0.6
46.30576,-71.82422,0.1
45.46523,-72.41154,0.1
45.89449,-73.09818,1.3
45.91337,-73.11367,0.6
45.08693,-72.00054,1.1
45.16847,-74.12457,0.2
45.40798,-71.80387,1.4
45.74221,-70.64218,0.4
45.06385,-72.25566,0.4
45.99311,-72.19304,4.0
45.46253,-74.40384,1.5
45.54317,-71.09604,0.1
46.07914,-72.79055,0.1
46.34143,-72.3841,0.3
45.10312,-73.85169,4.2
45.17656,-73.65263,2.3
46.82195,-70.93429,0.4
45.99221,-71.41537,0.6
45.46163,-72.10256,0.2
45.72153,-72.01248,0.3
46.39089,-70.90363,0.1
45.57644,-72.6551,0.6
46.81835,-70.09176,0.2
46.18555,-72.18895,0.3
46.03597,-70.85967,0.1
46.31115,-72.07292,0.1
45.73232,-72.68687,0.2
45.33094,-72.90387,0.5
45.47512,-73.07307,0.1
46.6265,-71.31238,0.1
45.29856,-72.21932,2.5
47.32195,-72.76965,4.7
46.69814,-72.60635,0.3
46.3828,-72.57551,0.1
45.98052,-73.4102,0.6
46.26439,-73.25268,6.1
46.22153,-73.13677,1.0
46.67746,-72.59982,0.4
46.73951,-72.43307,0.8
46.31925,-73.47135,0.8
47.09233,-70.82805,3.0
47.51799,-72.76675,0.3
46.42116,-72.45303,20.0
46.16847,-73.58875,2.2
47.67476,-70.37927,6.0
47.44904,-72.74069,0.2
46.86571,-71.73422,1.5
45.96523,-73.44048,0.1
47.24761,-72.69303,0.2
46.60042,-72.1562,2.0
46.72872,-72.605,0.2
46.30756,-73.66536,0.8
46.29497,-73.57032,0.9
46.39719,-72.6132,22.0
46.23412,-73.54953,0.3
46.32015,-73.43359,0.2
46.28238,-73.31642,0.9
46.31295,-73.24089,0.4
47.2485,-72.69436,0.2
47.2518,-72.697,0.2
46.88549,-72.37982,0.1
46.49131,-72.81635,2.9
46.39539,-72.75509,0.1
46.85132,-71.10092,0.3
46.20624,-73.48701,0.2
46.2554,-73.52871,0.8
46.41517,-72.99609,15.0
46.3774,-73.04553,0.4
46.35492,-73.05988,0.2
46.35132,-73.06118,0.1
47.06565,-70.85593,0.2
46.90708,-70.97631,1.0
48.20354,-70.76452,21.0
46.86481,-71.59827,0.5
46.77158,-71.60233,2.0
46.54317,-72.81634,0.1
46.3819,-72.58073,0.1
46.69994,-73.74869,0.1
46.29137,-72.72918,0.1
47.02158,-71.53057,1.0
46.97063,-73.80302,0.3
46.97962,-73.80565,0.1
49.01349,-74.36868,0.1
48.95444,-74.9685,28.3
48.94634,-75.06553,15.8
49.03327,-74.87277,2.0
49.08963,-74.79488,15.0
49.09862,-74.73626,1.7
49.36481,-74.71962,1.0
47.00809,-71.3771,0.2
47.38549,-72.78817,0.1
46.89988,-74.16272,0.2
46.79047,-71.54524,0.1
48.78058,-73.52874,0.1
47.7527,-73.85246,213.0
48.03867,-73.84,0.4
48.32105,-70.67021,0.7
48.24761,-71.33564,3.0
46.80756,-71.78603,3.1
47.70084,-72.24733,0.3
48.24671,-71.69058,0.1
46.40258,-72.58842,0.4
46.39898,-72.59234,0.2
46.66517,-72.68055,0.4
46.80216,-73.97898,1.0
46.42476,-72.45695,0.1
46.93465,-73.43415,3.8
46.97872,-72.58202,0.2
46.53148,-72.76666,0.3
48.97063,-74.36324,8.8
48.6283,-74.56564,0.1
48.10941,-73.86953,0.1
48.00719,-71.42607,9.0
48.02248,-73.94622,1.1
48.07644,-71.98116,643.0
48.23052,-73.60186,5.0
48.19904,-73.61809,0.2
47.91427,-71.0565,125.0
48.11211,-72.05909,4.9
49.45983,-74.58195,0.1
47.19185,-71.84388,0.1
47.07464,-72.71699,3.5
47.27248,-71.33201,0.3
48.11571,-69.76059,1.6
47.94185,-73.53232,1.8
47.53687,-70.3847,0.1
46.99401,-72.28455,2.2
46.92746,-72.50827,8.8
46.38639,-72.70046,1.5
47.93915,-70.19362,18.5
47.93196,-73.38311,0.2
48.15978,-73.18394,0.6
47.73502,-70.87388,7.0
47.07914,-73.13365,0.1
46.66157,-72.65356,0.3
47.6265,-73.68195,4.5
47.94185,-73.33477,0.1
47.89898,-74.24732,0.3
48.01349,-74.12902,4.1
47.83184,-70.36308,2.4
46.41427,-74.06638,0.5
47.76439,-73.48796,2.1
47.30576,-74.01569,10.3
48.17206,-73.99461,0.2
47.76529,-74.22859,0.9
47.0063,-72.61391,1.9
47.0018,-73.16139,0.1
46.83004,-72.88118,0.5
45.96883,-73.2293,0.1
47.06925,-72.69322,0.6
47.43285,-73.92688,2.4
48.74671,-73.81015,8.1
46.36931,-73.76295,0.1
47.8738,-73.67626,0.5
46.96343,-73.75559,1.2
47.00809,-72.25684,0.1
46.04587,-73.48963,1.1
46.07554,-73.525,0.1
48.27068,-73.51578,0.2
47.88459,-73.60632,0.5
48.06655,-73.01739,0.2
46.84053,-72.80835,0.1
47.77338,-73.19781,0.1
47.76079,-73.82932,0.1
48.3801,-73.70803,1.2
47.3738,-72.97211,2.0
47.41607,-72.76289,0.2
46.98502,-71.10734,0.8
47.44455,-72.79743,0.1
50.27248,-64.72889,0.1
49.91427,-68.48883,55.0
50.32015,-64.45634,0.4
52.07824,-69.32163,0.7
50.28957,-66.31363,0.2
50.29676,-64.08783,0.2
49.79317,-70.05408,10.0
49.26439,-68.49862,0.3
50.26799,-64.17825,10.0
50.6238,-65.91241,1.5
50.51529,-66.44484,0.4
50.55576,-66.08881,0.7
50.27158,-67.10898,0.6
51.15708,-68.38369,20.0
49.23861,-68.84091,0.1
50.56385,-66.08738,3.0
50.59233,-66.055,0.4
51.06205,-64.24571,50.0
50.71613,-66.66904,0.1
51.00899,-65.88236,181.0
50.94634,-65.92292,5.0
51.55756,-65.49132,15975.0
51.15798,-68.38369,33.0
50.23412,-69.74297,3800.0
49.64269,-68.04028,1.2
48.69814,-69.10944,0.3
49.42926,-67.98064,0.1
51.2554,-67.11206,0.9
49.11211,-68.41254,1.8
49.27428,-68.63221,0.1
48.14269,-69.73248,0.3
49.13999,-69.04622,0.8
48.95714,-69.74041,6.3
50.34413,-62.81924,10.0
48.65078,-69.13127,0.1
49.38909,-67.68921,13.7
50.05576,-66.90686,0.1
50.54497,-63.43066,1.0
51.09592,-68.82904,0.4
49.92206,-68.7053,0.4
49.97063,-68.86633,0.8
50.1238,-68.70371,0.4
48.71613,-69.09579,0.4
49.60312,-67.49584,0.3
49.02878,-68.96297,2.4
49.04856,-69.00649,2.7
49.04946,-69.02296,1.2
49.67836,-67.46664,1.5
49.14898,-68.19225,0.1
51.66337,-70.08043,3.0
50.23322,-67.54959,1.1
50.38459,-69.96051,5.5
50.20624,-66.34641,0.2
48.93915,-68.95208,0.1
49.4985,-69.10435,4.7
48.89089,-69.61743,0.4
50.22782,-66.33654,0.1
48.99581,-68.66118,3.5
48.95893,-69.89475,0.1
49.13909,-68.3988,0.1
48.94994,-68.67057,0.0
48.92926,-69.09138,0.6
48.45983,-71.2066,0.3
48.91427,-72.06281,2.0
48.86931,-72.05599,2.4
48.30486,-72.11394,0.1
48.73861,-71.76106,1.5
48.86391,-72.71719,2.2
49.10402,-72.29487,2.2
48.8792,-72.64205,0.4
48.85582,-72.24317,7.5
48.89898,-72.06418,3.0
48.82015,-71.99863,0.5
48.83004,-72.36475,0.9
48.83184,-72.36065,1.3
49.86571,-74.37063,0.4
50.80576,-70.51929,0.7
49.81835,-74.10534,0.1
49.33513,-73.3794,6.6
49.46253,-70.56119,85.0
50.14898,-74.53281,0.2
50.19455,-74.63014,2.9
50.71883,-74.16761,30.0
49.68735,-74.24722,0.2
49.85132,-74.38319,1.7
49.75,-74.15832,0.2
49.63549,-74.23611,0.3
49.6292,-74.22084,0.1
49.58513,-74.51814,0.8
49.65888,-74.7111,15.0
49.63909,-74.81667,1.5
50.2536,-73.91385,9.0
50.2527,-73.90823,4.5
50.2563,-73.99156,0.1
50.64359,-73.69327,1.5
50.72512,-73.10984,0.1
50.81295,-73.5449,0.2
50.7485,-73.53927,3.0
51.04856,-73.25179,0.1
51.1301,-73.33498,0.2
50.71433,-73.63684,0.1
51.05486,-73.23283,2.0
51.19544,-73.22273,8.0
49.7536,-75.13048,3.0
50.18645,-74.44944,0.4
50.18106,-74.45506,4.5
50.30306,-74.01857,0.1
50.59233,-74.06067,4.5
50.2485,-74.19515,7.9
50.60672,-74.06491,4.5
50.17566,-74.434,5.2
50.14179,-74.22895,3.2
50.86391,-73.64814,0.8
50.70354,-74.12407,6.0
48.73951,-70.47136,0.3
49.72422,-71.44435,0.4
48.71343,-71.31425,20.0
49.39898,-71.55708,10.0
49.90168,-73.34267,1.0
49.58693,-73.24861,0.2
49.49401,-73.46123,0.2
49.33873,-71.18099,0.5
50.46253,-70.86722,1.0
50.82105,-71.52781,0.1
49.92296,-70.79282,0.2
49.86481,-71.26357,0.2
49.92746,-71.59402,1.5
49.90258,-70.83987,0.4
50.44724,-71.93645,4.5
50.54227,-70.73868,1.6
49.87021,-71.18163,0.1
49.55846,-72.04035,0.1
50.5009,-71.99293,1.8
49.98412,-74.11632,9.0
49.96793,-73.96644,0.7
49.23681,-72.65014,0.2
50.46613,-73.46609,33.0
49.60132,-74.63891,1.6
48.59053,-71.02895,0.1
50.59682,-71.12841,31.0
50.84143,-71.37679,15.0
50.83513,-70.51498,0.7
48.31475,-71.33553,0.1
48.53777,-71.32111,0.1
48.3828,-72.45125,0.1
49.60582,-73.56668,0.1
49.3738,-73.7767,4.5
48.44814,-71.02774,0.1
48.3783,-72.21615,5.0
48.40528,-70.07385,2.0
49.46523,-72.94327,0.1
48.44185,-72.32655,0.2
48.56655,-71.30615,0.1
46.57824,-75.90358,0.4
45.74401,-75.70747,1.7
45.53058,-75.78968,1.4
46.35492,-75.96612,30.0
45.8711,-74.10209,0.8
46.24041,-76.01832,0.6
45.69095,-76.36388,2.1
45.92926,-74.69311,0.2
45.94724,-75.59812,2.0
45.89089,-73.78165,0.4
45.76079,-74.09964,0.1
46.47782,-75.51804,1.5
45.64449,-75.16896,0.2
45.92206,-74.14857,4.5
46.27338,-74.73048,0.2
45.48591,-74.02689,4.0
45.80576,-73.80237,0.1
45.77788,-74.49613,0.2
46.11931,-75.62385,0.4
46.49761,-75.919,5.0
45.92836,-73.88951,0.4
45.65348,-75.68052,1.0
45.60851,-75.56919,1.5
45.61571,-75.59209,0.5
45.89808,-75.60205,0.1
45.84143,-74.13052,0.2
45.48412,-74.03202,0.0
45.94185,-76.1214,0.6
45.99401,-75.9089,3.0
45.71523,-74.73841,0.5
46.1256,-73.90629,1.1
46.13819,-73.80089,0.4
46.29946,-74.83203,1.0
46.1265,-75.90499,0.4
46.11301,-74.51717,0.2
45.8765,-74.08075,0.1
46.18555,-74.7435,1.2
46.20983,-74.69282,0.1
45.76439,-73.8011,0.2
46.26079,-75.95838,3.0
46.26169,-76.00789,0.1
45.60582,-75.56791,2.5
45.56205,-75.85501,3.5
46.31295,-75.90495,1.1
45.48681,-74.02946,2.1
46.78867,-75.28736,0.5
46.15438,-74.63421,0.1
45.8738,-74.21771,1.2
46.06835,-74.33371,0.1
46.28058,-74.81121,1.2
45.99131,-74.63819,0.1
46.05936,-74.16965,0.3
45.94185,-73.73836,0.6
46.17206,-73.78269,0.3
46.79497,-75.22898,0.1
47.21073,-75.97087,1.0
46.84233,-75.5623,0.5
46.63459,-74.94499,0.5
46.30576,-76.60939,0.4
46.68465,-77.1779,0.2
46.26259,-76.94146,0.1
46.11301,-75.25679,1.0
46.56745,-75.5611,1.4
46.49761,-77.30329,0.1
48.10582,-75.05101,0.5
47.55486,-77.82134,3.0
46.34143,-74.21483,0.1
47.27968,-76.67974,0.1
47.6328,-77.72865,0.6
45.93735,-76.89856,0.4
45.76799,-73.8011,0.3
46.10761,-75.90759,0.5
47.03238,-76.63764,0.6
47.3747,-76.78553,0.1
46.76079,-74.31364,0.7
46.55846,-78.30718,0.1
46.71703,-76.57677,0.4
47.49311,-77.39404,1.0
46.46613,-77.75891,0.5
45.84772,-74.05751,0.1
46.14269,-75.64201,0.2
45.85402,-76.43544,0.1
47.52068,-77.09609,0.1
47.39898,-76.55145,0.1
47.7554,-75.96923,1.0
46.58963,-74.17148,1.2
46.36481,-74.77078,0.4
46.03507,-74.16408,4.5
45.91757,-74.947,0.6
45.55576,-76.07049,0.8
45.95084,-77.00443,0.4
46.2485,-76.28522,0.2
46.32644,-76.70702,0.2
48.0045,-74.90323,1.0
46.26979,-77.94015,0.4
46.19724,-75.23051,0.2
46.31295,-75.75521,0.2
47.51079,-77.93343,9.5
47.74581,-76.02181,0.2
46.90708,-76.99868,0.1
46.71433,-76.23557,2.0
46.53507,-77.51666,0.1
45.85761,-73.99096,0.1
46.06025,-75.88556,0.1
46.29407,-76.67191,0.5
46.98232,-76.74077,0.8
47.30216,-75.88219,3.0
47.24311,-76.03299,0.1
45.66757,-76.23713,1.2
47.18915,-76.21824,0.4
45.75809,-76.0919,0.2
47.23142,-76.51314,0.1
46.38729,-74.85278,0.1
46.02068,-77.18395,0.1
46.22602,-74.16277,0.1
48.05576,-75.80508,0.2
45.97782,-75.74871,0.2
45.9994,-74.12783,3.0
48.02878,-79.28627,0.7
46.72332,-79.10107,3.0
49.7536,-77.63465,0.1
48.45804,-78.13954,2.8
48.15528,-77.9663,3.0
48.86301,-79.08601,0.4
48.7494,-79.05469,1.4
47.52698,-78.56336,0.4
48.50719,-79.22421,4.0
48.5045,-79.231,4.0
48.49041,-77.62189,3.3
48.71973,-79.4223,1.7
48.59772,-77.62315,2.3
48.72512,-79.44274,0.9
48.58873,-77.45241,1.2
49.82195,-77.54709,0.4
53.24401,-77.18237,2.0
52.14898,-77.18844,10.0
49.52608,-75.84046,0.1
50.30576,-76.19368,2.2
53.03687,-77.48205,0.3
51.93555,-77.02061,15.0
48.40438,-77.38145,0.1
48.40618,-77.39364,0.1
48.40618,-77.39635,0.1
48.02698,-77.29972,0.2
53.43375,-75.82126,10.0
53.83783,-73.72257,36608.0
49.19544,-79.47798,17.0
48.85492,-77.14343,0.2
49.75989,-75.393,1.4
49.27338,-75.66868,0.1
49.04137,-75.60081,0.2
49.71433,-75.10825,4.0
48.77878,-75.92767,0.3
48.77158,-75.94678,7.4
48.77788,-75.98362,0.2
48.78238,-75.77601,0.6
48.77878,-76.25281,0.1
48.81925,-76.29372,2.2
49.27428,-75.67281,0.5
50.43825,-78.94776,186.0
53.08693,-74.05938,121505.0
53.23861,-77.68989,58.0
53.65618,-73.16957,2000.0
51.85402,-76.57605,115.0
54.25,-76.7423,103150.0
53.06745,-77.97007,377750.0
51.94814,-76.75309,124.0
53.71613,-72.52103,11251.0
54.03687,-73.82108,776.0
54.10492,-73.81799,578.0
53.84592,-73.88008,3.0
53.83423,-73.85266,3.0
54.32284,-74.11115,61.0
53.30486,-73.98194,2592.0
53.131,-76.29436,235150.0
52.71343,-76.97773,86795.0
52.76799,-76.49851,34975.0
52.79766,-78.62353,151125.0
53.0018,-78.86735,24.0
53.02338,-78.88975,35.0
52.72782,-78.57591,55.0
53.90078,-78.51312,162500.0
53.40978,-77.4046,50371.0
53.38639,-77.95476,92.0
48.91427,-78.79912,1.5
49.36751,-79.05157,0.3
52.88459,-78.45231,90.0
49.95804,-78.79,3.0
48.28597,-78.009,0.5
48.20893,-78.17713,1.3
48.0063,-78.06586,0.4
47.54856,-78.84472,0.8
47.55126,-78.84072,0.9
52.72692,-78.76502,14075.0
53.79227,-77.49087,0.3
53.67746,-78.15908,3.0
53.01079,-78.77205,25.0
54.34592,-77.65432,94075.0
53.24491,-78.42335,44675.0
49.98232,-75.40967,3.0
47.53058,-78.13337,0.1
49.27518,-79.47932,7.0
48.09772,-78.33064,0.1
47.08094,-78.55032,0.1
46.56475,-78.47384,0.4
46.96703,-79.26481,0.1
50.21883,-76.20643,6.0
50.29497,-76.05096,1.0
50.19365,-75.6175,0.2
50.14449,-75.38158,2.2
50.22153,-75.80382,0.4
50.22782,-75.78554,3.9
51.07374,-76.98139,0.5
50.55126,-78.56493,7.0
49.32734,-78.42549,0.4
47.60851,-78.38465,1.1
51.10582,-75.58789,5.6
51.05396,-75.46423,50.0
48.39269,-79.19447,0.5
49.2527,-75.16529,0.1
53.18735,-74.50829,38544.0
54.03957,-74.87685,19220.0
46.93016,-78.36662,0.3
46.44185,-78.70171,0.2
53.23591,-78.83033,2042.0
47.92206,-78.97987,1.0
53.88909,-73.78908,700.0
54.06655,-73.63755,648.0
54.07105,-73.5113,412.0
54.33423,-72.85034,425.0
47.57554,-78.47334,1.1
54.53957,-72.41784,21.0
54.30216,-73.85964,105.0
54.1256,-72.1702,30.0
54.22692,-78.60667,784.0
53.94544,-75.60402,761.0
53.53597,-78.54853,64.0
50.90438,-75.05481,93.0
49.43825,-76.6072,0.7
52.43465,-75.15929,55825.0
49.65618,-75.45971,0.4
49.20624,-76.6529,0.1
48.51799,-79.47285,2.1
48.01979,-77.85751,0.6
47.86481,-78.34026,8.4
47.39808,-78.72741,0.6
48.95264,-79.39612,3.0
46.97153,-79.25821,0.4
48.55576,-78.42663,0.4
48.67296,-68.02613,0.1
48.71793,-67.77745,0.1
48.45444,-64.39633,5.4
48.38819,-64.6301,0.1
48.65078,-65.09996,292.0
48.44544,-65.12735,375.0
48.45444,-65.13277,0.2
48.42476,-65.83942,5.3
48.72063,-67.75154,2.7
48.02788,-66.68949,8.8
48.64988,-67.7925,0.1
48.77518,-67.30741,0.3
47.29047,-69.69564,0.1
48.49581,-66.9126,39.3
49.11211,-65.51189,4.2
48.03058,-66.69217,0.7
49.14898,-64.90704,0.1
48.17656,-64.98516,0.1
47.04317,-69.66535,1.0
48.1265,-68.60873,0.1
48.83513,-64.91939,0.5
48.68645,-66.15304,4.8
47.36031,-70.06475,0.2
48.22063,-65.77124,0.1
48.6301,-64.9306,0.7
