Date,Latitude,Longtitude,vNDVI,VARI,Area
1979-07-28,48.09143,-65.43133,0.22289008,0.32867685,0.2
1979-08-09,48.01889,-66.72714,0.19913517,0.26934102,0.2
1979-08-11,47.59233,-69.15733,0.19035521,0.27991465,41.3
1979-09-28,48.80846,-67.53964,0.2028129,0.2682969,0.1
1979-04-20,46.01979,-72.36098,0.43899125,0.63732785,0.1
1979-04-20,45.02158,-72.0388,0.11239143,0.17212585,0.1
1979-04-20,45.9985,-70.64077,0.1702938,0.24939917,0.5
1979-04-21,45.2536,-71.91411,0.15589556,0.23075837,0.1
1979-04-21,45.97242,-71.37138,0.077286825,0.12683526,0.8
1979-04-20,45.02878,-72.38867,0.16734211,0.24599674,1.2
1979-04-25,45.39988,-72.51289,0.2014931,0.2904085,0.5
1979-04-25,45.02608,-72.06806,0.12540588,0.19409181,1.2
1979-04-25,45.2536,-71.83206,0.17551965,0.24884154,0.2
1979-05-06,46.1265,-71.25548,0.15449798,0.22883059,10.0
1979-05-08,45.98591,-72.17105,0.21057057,0.2887712,1.0
1979-05-08,46.49761,-70.32027,0.24209176,0.339919,0.2
1979-05-08,45.38459,-71.88337,0.10490151,0.15594032,3.2
1979-05-09,45.25989,-73.02584,0.17865528,0.24723883,0.6
1979-05-09,45.77968,-70.64088,0.17762743,0.25970128,0.2
1979-05-09,46.08963,-70.80351,0.026943678,0.034879297,0.4
1979-05-09,45.85312,-72.39601,0.29509836,0.44013762,0.1
1979-05-12,45.83004,-71.74226,0.26116416,0.39835393,0.4
1979-05-12,45.33513,-71.70394,0.31238335,0.4255322,0.8
1979-05-15,46.26709,-71.79951,0.18579167,0.2619522,0.1
1979-05-19,45.19904,-72.19129,0.12446339,0.18512852,0.8
1979-05-19,45.86571,-70.61501,0.18454087,0.2711675,0.2
1979-05-19,46.64808,-70.82154,0.10405835,0.14842866,0.1
1979-05-20,45.77338,-70.54207,0.2844582,0.38952067,0.4
1979-05-22,46.54047,-70.96078,0.14885199,0.21439199,1.2
1979-05-23,45.38729,-70.83599,0.01784444,0.023104966,0.2
1979-06-04,46.57554,-70.08686,0.22735831,0.31883404,0.1
1979-06-16,46.14719,-70.88941,0.21738489,0.3141176,0.1
1979-07-09,46.21703,-70.69021,0.18497631,0.2623707,1.8
1979-07-19,46.62021,-70.10382,0.27534327,0.386091,5.0
1979-07-21,46.40168,-71.79421,0.21590957,0.30533472,0.2
1979-07-23,45.64988,-72.26901,0.15061864,0.24037008,1.2
1979-07-24,45.94904,-72.69826,0.042043988,0.0664379,10.0
1979-05-09,46.16247,-70.69547,0.140358,0.20028195,0.1
1979-09-28,46.68735,-70.18052,0.18293138,0.25209326,0.1
1979-04-18,47.68915,-70.24198,0.14431421,0.19507045,0.2
1979-04-26,46.97602,-71.28984,0.2592677,0.36750987,1.2
1979-05-05,45.96883,-73.22671,0.25052118,0.37010482,0.3
1979-05-06,47.67026,-70.2946,0.25396758,0.3338503,0.1
1979-05-06,46.32644,-73.07812,0.4482678,0.59297025,1.0
1979-05-06,46.38459,-72.6432,0.09613988,0.16360433,1.7
1979-05-07,46.06565,-73.34408,0.03141187,0.046753604,3.8
1979-05-08,46.37021,-72.62757,0.10329284,0.16742606,0.7
1979-05-08,46.3738,-72.63538,0.109437406,0.18168922,0.1
1979-05-08,46.3783,-72.64972,0.09627535,0.16987716,0.2
1979-05-08,46.60042,-72.98429,0.30496338,0.42859355,5.2
1979-05-10,47.46523,-72.74335,0.14060646,0.21866208,2.1
1979-05-11,47.40078,-72.22608,0.14205407,0.19836892,0.2
1979-05-11,46.49491,-72.83437,0.12742755,0.22100604,0.1
1979-05-11,47.13999,-70.76855,0.14527029,0.21302459,0.1
1979-05-11,46.95714,-71.30171,0.29776993,0.4162664,1.4
1979-05-11,48.15258,-70.40858,0.10594059,0.15992047,0.2
1979-05-15,46.90888,-72.29121,0.11783948,0.18097486,0.8
1979-05-15,46.93465,-72.4842,0.17578374,0.26632702,0.3
1979-05-23,47.56565,-70.33803,0.08532242,0.12126894,16.0
1979-05-22,46.94185,-71.5504,0.26833457,0.35984942,7.0
1979-05-26,48.01079,-71.4086,0.2148153,0.30402905,0.1
1979-06-03,47.3738,-70.59894,0.10600535,0.15768923,0.2
1979-05-19,47.33603,-72.20355,0.18522656,0.27230757,1.0
1979-06-10,48.09053,-70.7325,0.110515915,0.15448275,0.2
1979-06-14,46.90978,-71.78594,0.13158491,0.18534684,0.8
1979-06-17,47.91847,-70.67888,0.1647802,0.22432016,0.6
1979-06-21,46.33184,-73.91795,0.27401748,0.3595196,0.1
1979-06-21,46.47332,-72.32289,0.16948745,0.24771486,0.2
1979-06-28,46.3819,-72.65884,0.048802834,0.088047594,1.5
1979-06-28,46.38729,-72.6796,0.10246629,0.18330184,0.4
1979-06-28,46.39269,-72.69263,0.050154507,0.08984291,0.2
1979-06-28,46.40168,-72.70175,0.149159,0.2521619,0.2
1979-06-30,47.89808,-69.88179,0.14255801,0.19956847,0.2
1979-07-06,47.05036,-71.32805,0.22889355,0.33383703,1.5
1979-07-15,47.84053,-70.32395,0.1270527,0.1812301,0.4
1979-07-19,47.07554,-72.82937,0.29999682,0.7015189,0.8
1979-07-21,46.37021,-73.68874,0.3602179,0.5258391,0.1
1979-07-19,47.29407,-72.47746,0.15524751,0.3028894,0.1
1979-07-23,45.97153,-73.33385,0.15002625,0.22275358,56.0
1979-07-24,48.01079,-69.82392,0.19512382,0.2899431,2.2
1979-07-25,48.07284,-70.77277,0.099845536,0.092242114,0.1
1979-07-30,47.8792,-69.90996,0.094926625,0.14647691,6.0
1979-08-04,48.01169,-71.22984,0.16802828,0.22835802,0.1
1979-08-12,46.99761,-71.44462,0.26778847,0.37649104,1.0
1979-08-22,48.19634,-71.03341,0.22155854,0.33127373,0.2
1979-05-10,48.94455,-68.65434,0.10474493,0.14763537,0.2
1979-05-12,48.21163,-69.66903,0.16147915,0.23761563,14.0
1979-05-12,49.1247,-68.43129,0.12007392,0.18278535,0.2
1979-05-18,48.61481,-69.10409,0.117623076,0.17593765,0.8
1979-05-19,48.82554,-68.94809,0.1861583,0.26514938,0.1
1979-05-24,50.30126,-64.56081,0.22903877,0.32062915,0.2
1979-05-25,50.24401,-66.27005,0.07242298,0.108456,0.2
1979-05-26,51.11571,-63.39948,0.096055984,0.13370824,9.9
1979-05-31,50.29497,-65.06644,0.17182603,0.2564091,0.2
1979-06-01,50.29676,-65.04814,0.13744706,0.20226568,0.1
1979-06-03,49.28867,-68.72105,0.14204818,0.21405804,0.2
1979-06-10,50.29766,-64.09346,0.08104795,0.10862242,6.4
1979-06-22,51.41757,-67.33189,0.045491442,0.087482885,1900.0
1979-06-26,50.24761,-66.17265,0.121930234,0.17771468,0.2
1979-06-29,48.65888,-69.99183,0.22783718,0.32594776,0.1
1979-06-30,51.3801,-63.61624,0.094775446,0.13557686,15.0
1979-06-30,51.11841,-63.31041,0.039035738,0.054454476,0.8
1979-06-30,50.83184,-64.89816,0.08588129,0.123027936,1.1
1979-06-30,49.51979,-69.57918,0.13233483,0.1834821,2.7
1979-06-30,50.35672,-66.73731,0.15554836,0.23425359,0.2
1979-06-30,50.89988,-65.90383,0.16018313,0.2272734,0.8
1979-07-07,49.6265,-67.20557,0.074598275,0.12736972,0.2
1979-07-08,50.65348,-64.65106,0.20004115,0.2794554,0.4
1979-07-07,49.05576,-69.90843,0.06573372,0.0917184,350.0
1979-07-11,50.22242,-66.18675,0.17494586,0.25037488,0.3
1979-07-12,51.03238,-64.11948,0.13625354,0.20641695,6.3
1979-07-12,50.41757,-69.37856,0.18834105,0.2792012,5.2
1979-07-12,50.36301,-66.72603,0.06702669,0.09728418,3.0
1979-07-13,51.08184,-68.4728,0.13874258,0.22119394,0.9
1979-07-12,50.34592,-69.27414,0.103496976,0.1616988,2.0
1979-07-15,50.20084,-66.12311,0.14186868,0.22278064,0.2
1979-07-22,50.6319,-66.88406,0.18826832,0.280181,0.2
1979-08-01,48.622,-69.24048,0.1261834,0.18101744,0.7
1979-08-01,48.6292,-69.26802,0.11132984,0.16398346,1.1
1979-08-10,50.25719,-66.17826,0.14823714,0.2175504,0.2
1979-08-12,49.39089,-67.3766,0.28866836,0.3799765,2.7
1979-08-23,49.84502,-68.84554,0.2539845,0.10729711,3.4
1979-04-30,48.19005,-72.14778,0.18055288,0.28039628,1.0
1979-05-06,48.81925,-72.2828,0.07986862,0.10513917,9.3
1979-05-08,48.89719,-72.3852,0.16847429,0.26372895,1.3
1979-05-10,48.89179,-72.19392,0.083785206,0.12775962,1.0
1979-05-11,48.22692,-72.14777,0.18179326,0.27878708,2.3
1979-05-18,48.85132,-72.31967,0.1455245,0.19912378,4.0
1979-05-18,48.78777,-71.46861,0.15029952,0.2298044,3.4
1979-05-18,48.76709,-72.53012,0.042409796,0.06106009,0.3
1979-05-18,50.41157,-73.86727,0.04011157,0.066802636,9.0
1979-05-18,49.10312,-72.337,0.16767956,0.25287688,13.5
1979-05-18,48.94544,-72.37833,0.15716968,0.23756109,12.0
1979-05-18,48.97962,-72.06415,-0.02281861,-0.04011254,33.6
1979-05-19,48.72063,-72.54789,0.30416706,0.44649267,1.6
1979-05-19,48.86751,-72.68164,0.14964198,0.22170253,1.9
1979-05-19,48.96163,-72.39612,0.18770407,0.28338394,3.0
1979-05-19,48.29587,-72.04008,0.23101191,0.34361356,0.2
1979-05-19,49.02248,-72.3961,0.074187614,0.1117371,0.9
1979-05-20,48.41757,-72.0752,0.22227296,0.33287445,0.1
1979-05-24,49.872,-71.06519,0.27003962,0.38811594,4.2
1979-05-26,49.8828,-74.40271,0.10642118,0.183247,3.0
1979-05-31,49.95264,-74.78022,0.15856898,0.23192517,0.1
1979-06-16,48.36931,-72.80355,0.13703048,0.1994077,0.4
1979-06-20,48.60312,-71.02893,0.34295255,0.5294827,16.0
1979-06-19,50.41157,-73.86727,0.04011157,0.066802636,1.6
1979-06-21,48.82195,-72.39754,0.16230427,0.24845967,3.7
1979-06-22,49.44724,-71.69467,0.20345722,0.32822132,0.1
1979-06-22,49.91517,-74.29283,0.1581118,0.26884001,0.1
1979-07-04,49.83783,-74.96096,0.32925802,0.21122529,0.1
1979-07-09,49.72063,-74.23609,0.14470851,0.22203638,0.3
1979-07-08,50.7545,-74.51936,0.13774139,0.2158736,6.0
1979-07-11,49.82105,-70.90273,0.28060973,0.42518285,1.2
1979-07-08,50.65258,-74.0266,0.1276099,0.1960773,20.4
1979-07-13,50.41427,-70.06358,0.13047923,0.20818385,1.3
1979-07-20,49.70804,-71.05552,0.25191367,0.386344,0.4
1979-07-25,48.75899,-72.56969,0.06788295,0.08429253,1.6
1979-04-20,46.33783,-74.79165,0.35864162,0.49732825,4.0
1979-04-21,46.36661,-75.99739,0.21200459,0.32729942,0.4
1979-04-21,45.86481,-76.98579,0.17292526,0.2507387,2.0
1979-04-21,46.26079,-76.01569,0.226462,0.32221803,1.0
1979-04-21,45.98861,-75.55356,0.22258966,0.31204566,0.1
1979-04-21,46.20714,-74.65757,0.34829196,0.23159818,0.2
1979-04-21,46.47242,-74.93732,0.2236114,0.3259216,0.5
1979-04-23,45.55666,-75.68193,0.21509124,0.3140749,0.1
1979-05-06,45.7545,-76.18942,0.1777688,0.2876467,0.4
1979-05-06,46.2554,-75.0079,0.2054951,0.3161411,3.0
1979-05-07,46.17926,-74.36212,0.2765868,0.38489875,2.0
1979-05-07,45.78148,-76.14732,0.15011612,0.31468934,0.2
1979-05-07,46.47242,-75.8801,0.25064,0.3697545,1.2
1979-05-08,46.23591,-74.76832,0.18162498,0.27259597,5.0
1979-05-08,46.08873,-73.89462,0.18359424,0.2581408,0.4
1979-05-08,45.90438,-76.93538,0.09649704,0.14009203,0.2
1979-05-08,45.67836,-76.26125,0.25994846,0.39985168,0.4
1979-05-08,46.78777,-76.15485,0.33517176,0.46978942,3.0
1979-05-09,45.84143,-74.4115,0.31871924,0.48492178,9.0
1979-05-10,46.02068,-74.91841,0.3664779,0.5591353,0.1
1979-05-09,45.79766,-73.73452,0.07166077,0.11515881,0.3
1979-05-11,45.81295,-76.96774,0.32502177,0.48128337,35.0
1979-05-10,47.20983,-74.84385,0.32102033,0.4867682,0.2
1979-05-11,46.1256,-74.28403,0.21204834,0.3107781,0.1
1979-05-14,45.71163,-76.14091,0.19591191,0.30690077,0.5
1979-05-18,45.74401,-74.10481,0.28419212,0.39746872,1.0
1979-06-01,47.07464,-76.8348,0.1253469,0.18266591,0.1
1979-06-02,46.20444,-77.54565,0.3003546,0.5836957,1.9
1979-06-16,46.06205,-76.93779,0.35052732,0.4694087,0.6
1979-06-19,45.79587,-74.40248,0.2989707,0.4136209,0.1
1979-06-21,45.79676,-74.39732,0.3258567,0.44321507,0.5
1979-06-21,46.31655,-75.79557,0.57402086,0.8761717,0.2
1979-06-25,47.17206,-76.61243,0.41890827,0.57890385,0.7
1979-07-12,47.64179,-75.82399,0.37222403,0.5318752,0.3
1979-07-15,46.36391,-76.9609,0.24607638,0.35992795,0.3
1979-07-15,46.75719,-76.23162,0.42216438,0.5238855,0.1
1979-07-15,46.56025,-76.20815,0.22836898,0.35259107,0.1
1979-07-20,45.81295,-74.39989,0.32893354,0.45756963,0.3
1979-07-15,46.91247,-75.95524,0.4847108,0.68606997,7.0
1979-07-15,46.34502,-76.21483,0.31041604,0.41768277,1.1
1979-07-17,45.60402,-76.65124,0.2620352,0.35615164,0.2
1979-07-22,46.58423,-74.48953,0.41925842,0.6037436,0.5
1979-07-25,46.23322,-74.91939,0.49104422,0.6676694,0.1
1979-05-06,48.86931,-79.17754,0.23912287,0.32984695,0.6
1979-05-08,48.09413,-79.25254,0.103705734,0.15878356,1.5
1979-05-11,49.15438,-79.17437,0.16283318,0.21753308,4.7
1979-05-13,48.89539,-79.45212,0.14189078,0.21016282,15.0
1979-05-13,48.71793,-78.83761,0.18567115,0.260689,7.0
1979-05-13,48.70714,-78.11215,0.02965842,0.04569388,7.0
1979-05-13,47.92386,-79.26489,0.2777659,0.39916086,3.5
1979-05-13,48.81925,-79.23224,0.24611646,0.3354624,5.0
1979-05-13,48.83783,-79.02458,0.16629246,0.24467734,3.0
1979-05-16,48.23322,-78.15722,0.06058696,0.09286373,0.2
1979-05-17,48.19634,-79.26857,0.15123998,0.22571824,1.1
1979-05-17,48.7494,-79.20363,0.15652674,0.2282439,0.8
1979-05-17,47.53327,-78.92408,0.16682148,0.27001682,22.0
1979-05-17,48.1319,-78.92454,0.12003363,0.17593563,9.3
1979-05-17,48.94365,-77.56279,0.21454147,0.32362,0.7
1979-05-17,49.84682,-75.25244,0.20145698,0.27393356,1.5
1979-05-17,48.72063,-79.42639,0.2234844,0.34934765,0.4
1979-05-17,48.19994,-79.36674,0.094438255,0.13529012,1.5
1979-05-12,46.66757,-78.76388,0.3069581,0.42138278,2.3
1979-05-12,46.69814,-78.54137,0.34129798,0.47365692,13.9
1979-05-17,48.20624,-79.24055,0.17514835,0.24896699,15.0
1979-05-17,48.86391,-79.51361,0.08548918,0.11849956,0.1
1979-05-18,48.02608,-77.35884,0.12391983,0.19180468,20.0
1979-05-18,48.65168,-77.09996,0.23231138,0.37162548,1.0
1979-05-18,49.48591,-76.16832,0.13552125,0.20243728,10.5
1979-05-18,47.18016,-78.98677,0.29655182,0.46930495,30.0
1979-05-18,48.49131,-77.62596,0.07692508,0.12253789,13.9
1979-05-18,48.68915,-78.91122,0.119357534,0.17494331,3.4
1979-05-18,51.82914,-76.19179,0.08642696,0.12942526,1.1
1979-05-18,49.44455,-78.38209,0.10039419,0.15173367,0.5
1979-05-19,48.33184,-78.78058,0.06475654,0.08880615,15.0
1979-05-19,48.17116,-79.10733,0.11364301,0.16697085,1.4
1979-05-19,48.01259,-79.19085,0.1969315,0.26761034,13.0
1979-05-19,48.44544,-77.58939,0.102899045,0.163836,0.2
1979-05-19,48.65798,-78.67103,0.09041838,0.16065308,2.3
1979-05-19,48.72063,-79.26654,0.23860897,0.36047375,2.2
1979-05-19,48.32195,-77.99189,0.043874774,0.06685132,3.5
1979-05-19,48.76529,-79.11618,0.15993463,0.2454597,3.8
1979-05-19,48.20084,-78.19468,0.030447781,0.04536854,0.1
1979-05-19,49.05666,-77.00511,0.23607256,0.3600106,0.2
1979-05-19,48.67656,-77.69688,0.1819749,0.28121734,0.2
1979-05-19,48.67476,-77.69552,0.16330284,0.2518223,0.2
1979-05-18,51.68555,-75.69488,0.09043767,0.1390237,36.0
1979-05-22,49.06655,-79.32647,0.095384516,0.1383162,4.5
1979-05-22,48.82374,-79.19946,0.20658426,0.26853237,0.9
1979-05-22,48.86391,-78.9959,0.113314934,0.17454799,0.6
1979-05-22,49.03957,-79.25651,0.120420404,0.17650999,3.5
1979-05-23,48.80666,-79.29373,0.22246078,0.30963862,21.0
1979-05-23,48.80756,-79.31285,0.15698451,0.24208324,0.1
1979-05-24,48.35672,-77.28732,0.113394134,0.17583747,0.5
1979-05-24,48.35312,-77.29003,0.12849124,0.20363693,0.2
1979-05-25,48.78597,-79.19267,0.16473265,0.23157081,1.1
1979-05-25,49.6328,-77.71112,0.28342012,0.42838386,95.0
1979-05-25,48.13909,-79.12758,0.06739336,0.09154081,0.4
1979-05-26,48.83513,-78.77048,0.09653305,0.1395152,2.3
1979-05-26,54.40078,-79.17275,0.20806225,0.38195187,27.9
1979-05-26,52.80486,-76.9643,0.09332639,0.14013883,0.2
1979-05-31,53.02698,-78.81838,0.24390997,0.3673254,3.7
1979-06-01,52.79676,-76.95835,0.077364415,0.11912212,0.1
1979-06-01,51.70354,-75.92309,0.07800942,0.119873516,17.0
1979-06-01,48.99221,-76.97122,0.16306587,0.2553382,0.1
1979-06-04,47.93645,-79.25816,0.16331168,0.23091283,2.8
1979-06-07,50.15708,-75.30807,0.087000094,0.12711997,7.5
1979-06-10,46.881,-78.71184,0.34212607,0.5051258,0.1
1979-06-13,50.26619,-75.36461,0.19040442,0.28163218,4.0
1979-06-14,48.47512,-78.19302,0.14520355,0.22508223,0.4
1979-06-19,51.33783,-75.48992,0.0070171985,0.008743325,19.0
1979-06-19,48.15708,-76.63836,0.13952062,0.2049878,0.2
1979-06-24,50.79497,-75.52358,0.04373632,0.06437916,19.5
1979-06-22,53.49131,-74.01985,0.07559576,0.09843871,14.0
1979-06-28,53.99671,-76.32415,0.14383721,0.28721154,0.8
1979-07-03,51.45983,-78.72691,0.22411527,0.33179116,9.0
1979-07-04,53.83094,-79.02238,0.2093038,0.347858,7.1
1979-07-08,51.56295,-76.56887,0.07426089,0.11043867,0.2
1979-07-08,51.27878,-75.46837,0.030727018,0.045875154,1.6
1979-07-09,51.40528,-76.10468,0.10519029,0.15384677,190.0
1979-07-09,49.71433,-75.24444,0.1594076,0.22808841,24.5
1979-07-09,49.07644,-78.2592,0.2460161,0.36011082,0.3
1979-07-10,53.95714,-78.60553,0.028023632,0.04617342,16.0
1979-07-10,52.59323,-77.05224,0.06853436,0.10429997,21.0
1979-07-10,52.55666,-76.48225,0.21050121,0.40659553,0.5
1979-07-12,49.66427,-75.70137,0.2034889,0.29844403,0.8
1979-07-15,49.49311,-78.17939,0.098872304,0.14501983,0.1
1979-07-15,51.6265,-76.52249,0.07034313,0.10537991,0.7
1979-07-16,48.31205,-79.02654,0.1898656,0.2586604,0.2
1979-07-16,51.16936,-78.02596,0.11380744,0.16695179,55.0
1979-07-17,48.26619,-79.0347,0.064016186,0.09992608,0.2
1979-07-17,47.94365,-78.58065,0.08983987,0.13126498,0.1
1979-07-18,48.26079,-79.04956,0.13045554,0.19685613,0.1
1979-07-18,51.52698,-77.47832,0.18874125,0.2853031,1.1
1979-07-18,51.69095,-78.35574,0.07562715,0.11225069,45.0
1979-07-18,53.17566,-76.54582,0.053721316,0.07767971,477.0
1979-07-19,49.78238,-75.20822,0.19555114,0.2787217,20.6
1979-07-15,47.0063,-79.3349,0.21517113,0.35552326,3.7
1979-07-23,46.70714,-78.82415,0.34951153,0.5053904,0.3
1979-07-19,47.31475,-79.01568,0.42231902,0.7892853,0.3
1979-07-24,47.94365,-79.11565,0.25252464,0.34120145,0.1
1979-07-27,48.34682,-77.48647,0.15637955,0.23828234,2.3
1979-07-24,53.18645,-74.747,0.043621685,0.080454625,3.4
1979-07-25,54.02788,-72.03434,0.058263138,0.1295305,2.1
1979-08-21,53.47422,-76.92898,0.0715314,0.118005715,0.3
1979-08-24,52.42386,-76.27729,0.11992133,0.19750124,35.0
1979-08-28,53.47512,-77.09565,0.093456715,-0.0880732,2.3
1980-05-02,48.06025,-65.3763,0.18959412,0.24413471,0.1
1980-05-14,48.38999,-67.94583,0.22783898,0.31142965,0.2
1980-05-13,47.61571,-69.72198,0.16048032,0.21562862,2.6
1980-05-20,48.01439,-66.74193,0.27722344,0.36673042,8.0
1980-05-21,49.22422,-65.07507,0.3522637,0.44569728,3.0
1980-05-21,48.50809,-68.40445,0.26003325,0.3596919,0.6
1980-05-21,48.0027,-66.81989,0.2691885,0.3727124,9.6
1980-05-25,48.22242,-64.77799,0.22460268,0.34483564,0.2
1980-05-21,48.15528,-69.09387,0.16444218,0.21210721,0.5
1980-06-08,47.2485,-70.22615,0.22432116,0.32117862,0.1
1980-06-13,48.86031,-64.63386,0.24592045,0.35697678,2.5
1980-06-14,46.93915,-69.88242,0.2761603,0.3992579,0.6
1980-06-24,48.122,-65.21632,0.34101248,0.44108304,0.1
1980-06-27,48.53957,-68.35826,0.11219125,0.17184927,0.2
1980-08-23,47.08184,-69.95113,0.18770476,0.27942416,0.6
1980-04-02,45.72602,-72.27021,0.2683507,0.39290297,0.1
1980-04-20,45.60042,-70.91774,0.13301218,0.18656538,1.6
1980-04-19,46.14179,-71.11345,0.14945918,0.20032436,5.0
1980-04-22,45.86481,-72.42509,0.254625,0.38334045,0.4
1980-04-24,45.08184,-72.97325,0.16188063,0.25506485,1.0
1980-04-29,46.63909,-70.17403,0.23044841,0.31707287,8.0
1980-04-29,46.35402,-70.32161,0.18573454,0.28017765,1.5
1980-05-01,46.3837,-70.45698,0.36877933,0.53445137,1.6
1980-05-02,45.35222,-70.92194,0.06151138,0.08546337,1.8
1980-05-02,45.77608,-71.08075,0.3112974,0.41774943,0.7
1980-05-03,45.86481,-72.43284,0.2957044,0.5022448,4.0
1980-05-03,46.65618,-70.55713,0.19725311,0.27947408,0.2
1980-05-03,46.36031,-70.19527,0.19829251,0.28305855,0.1
1980-05-03,45.45264,-71.97051,0.27255645,0.37820023,2.4
1980-05-03,45.18465,-71.77719,0.18208499,0.24931814,0.4
1980-05-03,46.08693,-72.66407,0.3298275,0.49619436,0.9
1980-05-03,45.35312,-71.76295,0.2910729,0.41629672,0.7
1980-05-03,45.92386,-73.17501,0.09521771,0.15012464,9.7
1980-05-02,46.67116,-70.48689,0.39297816,0.5638807,2.2
1980-05-03,46.77338,-70.21061,0.1724187,0.23838998,1.8
1980-05-04,45.98502,-70.56651,0.19237167,0.26882803,3.8
1980-05-04,45.20354,-72.37199,0.14193754,0.20314713,3.0
1980-05-03,46.79407,-70.17907,0.210229,0.28403556,0.2
1980-05-03,46.77068,-70.20667,0.17098944,0.23862757,0.3
1980-05-03,46.89898,-70.22894,0.2520093,0.3436903,0.1
1980-05-06,45.34502,-71.46289,0.1293956,0.17927541,1.5
1980-05-06,46.09682,-70.60053,0.19640847,0.28302878,0.1
1980-05-03,46.19455,-70.48441,0.14785682,0.2225369,6.0
1980-04-19,46.10132,-70.50292,0.19243138,0.28856394,1.4
1980-05-04,46.29856,-70.37632,0.17620905,0.26172623,0.6
1980-04-19,45.41847,-74.38592,0.08760657,0.13846458,1.4
1980-05-16,45.46163,-71.88205,0.113425285,0.17049883,4.4
1980-05-16,46.00899,-71.33898,0.060935114,0.09657961,3.0
1980-05-16,46.20444,-70.47531,0.16577083,0.24510452,2.4
1980-05-17,46.65258,-70.0794,0.15534566,0.22405113,1.2
1980-05-17,45.43196,-74.34106,0.3087226,0.44693166,1.6
1980-05-17,45.7509,-72.13187,0.24580282,0.37270367,1.0
1980-05-17,45.78417,-70.6383,0.17288677,0.25435728,0.1
1980-05-21,46.59233,-70.35385,0.19779915,0.27422887,2.5
1980-05-21,46.38729,-71.83974,0.14626686,0.21850705,0.1
1980-05-22,45.51349,-71.65383,0.19576098,0.26683965,0.2
1980-05-22,46.58873,-71.23168,0.15415157,0.20218998,0.9
1980-05-22,46.82644,-70.37986,0.1886794,0.27158836,1.0
1980-05-22,46.79946,-70.41404,0.1372747,0.20023613,0.1
1980-05-22,45.86931,-70.98579,0.12111667,0.17378846,0.5
1980-05-23,45.80306,-72.72936,0.15017283,0.24223259,24.0
1980-05-25,46.42296,-70.52723,0.35913646,0.4823101,0.1
1980-05-25,46.63909,-70.07809,0.20780642,0.29569706,0.1
1980-04-19,46.07644,-71.99481,0.24021249,0.31850424,0.8
1980-05-29,45.91936,-71.98319,0.21389613,0.32426128,0.6
1980-06-07,46.21523,-71.70581,0.21079735,0.3003087,1.0
1980-05-22,46.82644,-70.37723,0.2164005,0.30417264,0.1
1980-05-22,46.82644,-70.37592,0.22812651,0.3167565,0.4
1980-06-13,45.64539,-72.53702,0.12265956,0.2002783,0.1
1980-06-13,46.31475,-70.86458,0.14710888,0.21037453,0.9
1980-06-20,46.48861,-70.52194,0.24726734,0.36129653,0.5
1980-06-25,45.66247,-72.20496,0.110174,0.17498556,0.5
1980-08-22,45.85042,-72.29976,0.1981715,0.30009282,0.8
1980-08-23,46.54497,-70.07026,0.16434318,0.23889068,2.2
1980-08-30,46.77068,-70.9698,0.18695389,0.2776917,0.1
1980-09-05,46.6328,-70.07809,0.33211356,0.46823317,0.5
1980-04-08,47.1283,-72.60322,0.23901676,0.3464259,0.1
1980-04-19,46.28327,-73.29429,0.39647925,0.41793528,0.1
1980-04-19,46.40168,-73.10276,0.26423597,0.4015695,7.0
1980-04-19,47.53957,-72.78404,0.122143686,0.17015032,0.2
1980-04-29,47.7527,-70.08066,0.17061049,0.22909993,1.0
1980-04-29,48.18016,-70.84923,0.17109092,0.2401424,0.7
1980-04-29,48.33513,-70.62202,0.14535893,0.20721132,12.0
1980-05-01,47.57554,-72.62267,0.16785671,0.24458499,0.9
1980-05-01,47.07195,-71.35197,0.18480287,0.2716535,2.0
1980-05-01,46.9985,-71.37051,0.1777598,0.2629839,2.2
1980-05-02,47.40978,-72.7536,0.17752725,0.24962537,2.6
1980-05-02,46.94544,-72.25561,0.12807572,0.1867617,2.6
1980-05-02,46.95624,-72.24341,0.1589695,0.22909728,0.4
1980-05-02,47.01979,-72.19196,0.17599894,0.26466522,0.8
1980-05-02,48.28148,-70.79955,0.21130985,0.30462295,0.1
1980-05-03,46.82195,-71.69217,0.20558478,0.30954406,0.1
1980-05-03,46.81925,-71.69086,0.084226936,0.12725517,0.1
1980-05-03,47.05846,-72.22756,0.19835977,0.29185542,0.2
1980-05-03,46.84952,-71.67242,0.21838745,0.3106353,5.8
1980-05-03,47.67296,-70.3766,0.18447478,0.25742415,0.1
1980-05-03,47.92566,-69.87372,0.14550024,0.20307238,21.6
1980-05-03,48.27698,-70.62207,0.1801855,0.24602616,0.9
1980-05-03,48.27968,-70.7982,0.1451728,0.2142553,8.5
1980-05-03,47.7485,-69.98127,0.13962516,0.2007427,3.2
1980-05-03,46.83873,-72.34699,0.14696793,0.21787927,1.1
1980-05-03,46.52788,-73.83432,0.31384185,0.45142916,18.0
1980-05-03,46.42386,-72.7226,0.10999877,0.1881928,2.4
1980-05-03,47.04317,-70.91686,0.11086765,0.16432485,0.1
1980-05-03,47.66847,-70.13328,0.23543514,0.31461883,1.4
1980-05-03,46.69185,-72.30842,0.21022299,0.32406262,48.7
1980-05-04,46.86751,-71.60616,0.3017704,0.44974658,0.7
1980-05-04,46.97872,-71.57806,0.050452318,0.07947296,11.1
